69
115
61
72
54
89
63
71
45
57
88
71
48
65
76
81
50
85
83
91
105
67
63
88
87
50
72
84
62
50
49
71
83
82
51
57
52
76
47
71
82
73
47
80
77
72
84
103
54
84
92
49
57
83
85
92
83
52
78
65
88
83
49
64
71
94
86
51
65
78
83
44
160
69
94
48
47
88
49
45
72
66
48
45
71
81
85
97
47
50
84
84
87
51
81
59
83
48
54
95
55
52
79
75
82
93
50
75
86
80
76
49
61
72
86
51
63
75
47
49
73
75
48
71
76
80
46
48
112
79
54
75
93
56
50
63
66
46
51
89
87
47
54
83
86
48
44
49
68
82
88
46
57
68
44
67
173
49
48
74
45
64
85
43
73
79
80
88
46
68
85
74
50
47
91
61
82
53
72
65
93
42
65
85
143
56
80
71
79
86
46
47
64
85
88
92
45
59
84
44
65
83
76
45
87
67
81
92
51
62
79
88
112
63
48
69
84
70
87
60
50
51
89
45
56
92
97
78
48
81
80
81
85
89
46
65
81
83
46
72
79
55
78
50
65
54
63
86
80
90
101
79
54
75
67
85
42
64
88
78
87
44
73
76
92
85
92
46
69
104
53
59
80
88
47
70
85
88
87
79
89
50
67
84
86
87
49
84
81
78
81
86
50
68
81
79
114
56
86
71
47
76
84
95
74
54
46
89
83
49
73
89
80
90
81
92
51
73
89
87
68
86
113
56
101
47
69
80
82
79
48
79
72
78
88
92
42
71
88
75
93
48
66
93
75
47
74
84
87
133
46
88
71
48
68
75
88
87
45
61
84
44
79
81
78
51
44
68
78
94
46
75
66
99
43
45
87
94
95
71
50
82
92
57
89
50
64
76
42
51
92
75
79
83
43
46
66
88
84
45
82
81
81
81
45
87
110
49
78
87
88
44
75
76
83
44
85
72
79
45
43
64
78
47
70
95
68
44
65
77
90
84
43
83
59
187
51
58
87
80
49
55
88
83
53
51
58
81
49
64
84
76
91
50
68
88
81
86
50
62
70
85
53
146
