CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
991,3561115648000,0,0,2023-05-05 07:49:32 +0000 UTC,12302,true,det-20004-gpu1
995,3568111616000,0,0,2023-05-05 07:49:48 +0000 UTC,15573,true,det-20004-gpu1
1002,3572649984000,0,0,2023-05-05 07:49:59 +0000 UTC,11932,true,det-20004-gpu1
17,1284370432000,0,0,2023-05-05 07:49:02 +0000 UTC,11212,true,det-20004-gpu1
416,3553980416000,0,0,2023-05-05 07:49:20 +0000 UTC,17806,true,det-20004-gpu1
