NULL
NULL
NULL
NULL
NULL
NULL
3.941 -0.0004746204 -0.002106872 0.1251318 0.001724859 0.000259517 0.002103604 0.9999962
2.944 -0.000556185 -0.002035841 0.1234777 0.001788887 0.0004038242 0.002132475 0.9999961
4.815 -0.0004903646 -0.002048695 0.1251532 0.001729037 0.0002452382 0.002205996 0.9999961
4.017 -0.001013058 -0.00344309 0.1865018 0.001400559 0.0002264552 0.002824087 0.999995
3.068 -0.001164034 -0.003133471 0.1846323 0.001655658 0.0004599612 0.002980559 0.9999941
4.946 -0.001229306 -0.003183073 0.187104 0.00163316 0.0005601277 0.002882591 0.9999943
NULL
5.036 -0.001325532 -0.004099999 0.2492736 0.001213712 0.001002744 0.003416583 0.9999929
4.106 -0.0009710565 -0.004393087 0.2487131 0.0009320525 0.0005463557 0.003238455 0.9999942
3.266 -0.001393794 -0.005311584 0.308352 0.0006891051 0.001217688 0.003808965 0.9999918
NULL
NULL
4.395 -0.001977164 -0.006814879 0.3729461 0.0005088482 0.001734883 0.003983018 0.9999904
5.247 -0.001521853 -0.006807297 0.3732878 0.0005783152 0.001811509 0.004203829 0.9999893
NULL
NULL
3.493 -0.001464904 -0.008103273 0.4317803 0.001039598 0.002090693 0.004915535 0.9999852
NULL
5.527 0.001649203 -0.009158937 0.4941332 0.001559857 0.000680908 0.005610188 0.9999828
4.689 0.0002795869 -0.009466541 0.497219 0.001525565 0.001458641 0.005761567 0.9999812
NULL
NULL
3.764 0.0005958259 -0.009389891 0.5559938 0.001588928 0.001978511 0.005473053 0.9999818
NULL
5.73 -0.0001246162 -0.01018961 0.6144676 0.001754803 0.00197112 0.00457467 0.9999861
NULL
4.888 -0.0003412695 -0.01023175 0.6167021 0.00180457 0.00201321 0.004815916 0.9999847
NULL
3.973 0.001340643 -0.01196982 0.6786463 0.002627414 0.001870126 0.005578565 0.9999793
NULL
5.957 0.001624466 -0.01354265 0.7349142 0.003752688 0.001878867 0.005028643 0.9999785
NULL
NULL
5.286 0.00219671 -0.01476157 0.7994195 0.004543487 0.001984707 0.004700213 0.9999766
NULL
4.27 0.001526657 -0.01430931 0.800965 0.004634016 0.002317063 0.004802659 0.999975
NULL
NULL
6.239 0.002698967 -0.01572304 0.8566794 0.004020829 0.002083126 0.003669146 0.999983
NULL
NULL
NULL
4.568 0.002668247 -0.01830184 0.9863724 0.0023385 0.002906143 0.00224419 0.9999905
5.59 0.002653611 -0.01842089 0.9789649 0.002289536 0.002618516 0.003036695 0.9999893
6.447 0.002630897 -0.0190455 0.9764094 0.002077164 0.002863805 0.002729819 0.99999
NULL
NULL
NULL
NULL
NULL
4.864 0.002229395 -0.02032905 1.105271 0.002598677 0.003160701 -0.0002356861 0.9999916
5.977 0.002022016 -0.02326676 1.160332 0.002841886 0.00305405 0.002211939 0.9999889
6.828 0.002107372 -0.02211084 1.157258 0.003066717 0.003307622 0.001143645 0.9999892
NULL
NULL
NULL
NULL
NULL
5.177 0.0005833249 -0.02596543 1.28154 0.00309212 0.0041934 -0.0004999676 0.9999863
7.141 0.001319057 -0.02569951 1.336331 0.00422448 0.003853288 -0.001472482 0.9999825
NULL
NULL
6.387 -0.0002887058 -0.02878923 1.392008 0.002974567 0.003863869 -0.0005818975 0.999988
NULL
NULL
NULL
NULL
NULL
5.568 0.0008513667 -0.0286851 1.460075 0.002245756 0.004456183 -0.001023283 0.999987
NULL
NULL
NULL
