2597 49 44 43 2552 214
114 32 64 32 80 181
126 46 32 47 77 160
124 49 31 35 87 246
134 55 31 69 62 233
127 32 29 31 90 219
125 46 30 49 74 249
137 40 29 46 89 238
128 47 29 41 85 246
151 48 34 34 115 286
121 40 28 48 71 216
123 46 31 33 88 286
137 38 28 47 89 193
155 40 36 41 112 294
122 33 28 47 73 228
116 44 30 32 83 193
127 33 32 49 76 170
131 38 35 44 85 441
114 40 32 26 86 240
129 44 41 39 88 187
125 46 32 41 82 310
130 31 30 44 84 172
136 104 28 38 96 213
141 98 42 35 96 167
132 32 41 38 92 280
126 57 36 31 93 164
147 45 38 45 99 255
133 41 38 46 86 172
128 45 31 39 86 250
135 45 33 39 94 187
132 26 27 34 96 228
131 33 29 40 89 135
117 43 29 43 72 205
127 21 30 34 89 125
130 47 38 32 93 222
119 43 39 38 79 146
140 38 30 40 98 321
141 38 30 46 93 183
141 44 30 38 100 274
125 38 30 35 89 224
131 39 30 39 90 255
130 39 31 32 96 190
135 39 29 44 88 252
134 44 31 39 93 193
151 46 39 47 102 273
124 40 31 30 92 190
130 32 31 34 94 132
136 38 33 44 90 402
140 46 32 39 99 294
139 39 30 40 97 220
163 23 31 42 119 150
123 36 32 34 86 208
142 34 42 45 96 150
129 49 31 44 83 229
147 42 68 33 111 177
117 40 30 30 86 190
145 47 32 48 94 123
121 43 30 32 88 163
128 35 40 41 86 166
130 47 42 34 94 173
141 39 28 46 93 214
124 33 33 43 79 139
159 66 28 65 90 229
137 48 31 41 94 94
137 44 28 44 91 229
130 43 35 51 78 166
128 50 35 34 92 178
359 326 32 47 91 109
121 42 29 39 80 200
140 43 35 43 94 241
130 51 31 51 77 280
119 34 30 34 83 202
146 42 32 42 102 341
116 45 31 31 83 247
128 38 40 46 80 186
127 47 31 47 78 224
127 48 31 35 90 168
131 48 32 38 91 277
130 47 35 35 93 209
135 48 32 38 95 248
134 40 33 40 92 228
134 35 33 47 86 176
142 39 30 40 100 168
128 45 31 48 78 151
122 34 29 34 87 174
137 34 28 43 91 197
129 42 40 46 81 350
136 42 38 42 91 205
128 26 29 42 84 277
140 46 33 47 91 243
117 43 31 43 72 224
126 44 37 43 81 147
121 51 31 43 75 155
143 41 29 37 104 116
133 41 31 40 91 320
131 48 43 34 95 198
143 47 31 47 93 221
121 33 31 45 74 210
122 46 44 32 87 141
139 45 34 47 91 224
123 44 50 45 76 136
130 43 33 43 84 232
130 36 31 32 96 188
297 265 32 39 91 228
130 36 33 41 87 126
129 48 32 47 80 219
146 34 38 46 98 129
142 41 32 42 99 126
134 48 32 48 83 162
128 41 34 37 89 129
142 47 37 47 93 155
110 32 31 24 84 133
123 38 33 29 91 234
131 44 32 36 94 182
129 45 37 45 83 292
131 45 40 39 90 156
119 45 37 44 72 290
122 41 34 41 80 180
124 42 34 41 81 255
128 43 37 42 84 202
117 44 31 44 72 224
131 42 32 36 93 184
127 30 32 39 87 229
114 41 32 25 87 278
126 34 41 33 90 280
137 53 40 38 95 303
133 38 38 38 92 262
130 36 29 42 86 247
140 32 36 44 93 301
120 43 31 30 88 273
134 46 32 41 91 253
134 36 34 46 86 277
132 33 43 47 83 175
125 46 35 43 81 225
120 31 36 42 76 202
132 39 34 39 91 274
128 30 44 45 80 167
138 39 33 41 95 207
124 34 34 49 74 180
140 40 31 41 97 198
236 200 35 17 36 162
125 41 36 32 92 124
135 49 47 41 92 170
128 34 41 49 76 108
140 42 40 42 96 83
134 47 36 41 91 131
144 48 34 48 95 119
123 45 40 39 83 89
122 31 31 45 75 91
127 31 32 33 92 290
141 32 42 44 96 80
147 43 41 47 99 64
144 45 35 43 99 124
128 42 35 44 82 135
127 41 39 35 91 96
126 38 37 41 83 81
128 36 36 36 91 157
133 44 40 38 94 108
134 37 36 42 90 160
106 24 35 33 69 120
112 39 38 34 75 234
133 51 35 36 91 123
132 36 31 41 89 163
125 30 38 31 92 213
119 44 32 39 78 125
132 29 29 40 90 209
141 42 36 42 97 120
149 36 28 42 105 215
125 40 31 30 92 168
145 31 28 44 99 233
144 44 39 42 100 112
141 33 31 35 104 249
134 37 28 37 95 181
130 44 35 44 84 258
128 42 34 30 95 206
345 316 29 40 97 201
135 41 31 41 92 212
144 32 30 46 96 255
130 40 29 45 83 262
123 41 33 41 80 178
131 36 31 41 88 227
122 45 27 29 90 284
135 37 29 37 95 195
138 46 35 39 97 256
136 34 45 44 90 179
136 47 33 40 94 260
143 46 56 46 95 156
144 45 29 45 97 239
158 45 39 46 110 298
136 29 34 44 90 174
125 38 33 44 79 240
133 38 31 39 93 210
128 53 32 42 81 257
142 32 28 38 96 140
125 33 36 33 90 240
134 32 32 36 96 173
124 44 30 43 79 266
127 43 33 36 89 135
129 32 31 37 89 215
134 34 29 40 92 139
121 36 32 30 88 199
120 42 32 30 88 224
135 39 37 39 94 150
123 39 29 34 87 186
123 41 32 35 86 145
133 38 33 37 93 194
128 29 30 40 86 164
123 30 33 37 84 211
133 25 38 38 93 138
123 38 29 31 90 233
143 23 35 42 99 202
233 202 30 41 95 220
145 26 39 39 104 170
140 37 33 43 94 210
131 33 41 37 92 142
136 44 31 37 97 249
141 45 49 44 95 159
121 43 29 43 76 218
135 44 35 39 95 178
125 45 43 36 87 202
117 34 29 44 71 161
133 38 39 39 92 220
133 41 38 46 85 143
125 47 37 32 91 226
143 62 30 56 75 208
129 29 31 48 77 259
138 44 30 46 91 140
136 39 32 40 95 259
119 45 39 45 72 130
128 42 32 30 96 268
131 30 40 44 85 183
120 41 38 37 82 235
114 37 34 43 69 156
125 33 36 40 84 264
139 44 41 44 93 178
147 37 34 43 102 298
125 31 31 43 80 234
128 30 40 42 84 256
134 42 35 42 90 189
135 45 38 38 95 254
122 30 32 44 76 146
123 40 37 33 88 244
119 39 37 45 73 231
131 36 38 42 87 214
138 45 34 38 97 280
157 46 39 46 108 254
146 41 39 44 100 194
329 295 33 47 107 205
123 33 42 41 80 154
131 45 35 49 80 293
141 38 39 37 101 220
120 27 31 32 85 204
129 29 40 37 90 127
133 33 30 46 85 165
137 36 32 45 90 180
121 46 34 46 73 227
110 20 30 42 64 186
128 38 29 38 86 211
127 43 34 30 95 140
132 36 29 37 94 216
134 35 45 36 96 156
125 43 28 31 91 198
125 43 34 37 86 114
137 38 37 43 92 240
130 45 36 45 83 162
126 42 35 32 92 192
142 42 35 43 97 193
113 47 37 28 83 225
129 38 32 37 90 124
127 43 36 35 90 162
140 47 36 41 97 165
125 44 54 44 79 119
145 46 42 47 96 142
117 45 34 33 82 208
122 30 33 42 78 137
130 44 38 31 96 139
125 33 32 42 82 109
122 32 32 44 76 142
119 46 33 29 88 103
124 34 49 32 89 180
116 24 30 42 72 122
111 31 39 37 72 133
140 36 34 37 101 98
141 46 33 47 92 159
209 177 31 34 89 124
120 36 41 44 75 92
121 33 42 46 73 164
130 46 37 39 89 116
118 62 33 49 65 510
