1330 4 49 11 1314
122 4 112 10 39
60 4 50 11 43
109 54 49 26 48
145 4 53 11 54
100 4 91 10 43
99 5 42 12 55
100 3 49 10 49
69 4 43 11 54
83 28 49 10 38
147 45 96 10 52
99 3 41 11 54
61 4 42 10 47
140 38 98 9 38
98 4 88 10 44
104 3 95 10 55
69 3 43 10 54
130 24 101 9 40
56 3 40 10 42
84 38 41 9 38
101 54 41 9 55
99 53 40 19 55
158 52 101 9 42
96 4 44 9 44
65 4 44 9 53
136 33 64 9 41
102 4 93 26 43
101 3 92 10 46
93 4 83 10 55
99 4 90 10 52
99 4 90 10 54
100 4 89 10 52
103 5 93 10 53
67 4 43 9 54
79 27 47 9 38
150 4 140 10 52
98 4 44 10 44
66 4 43 10 51
74 4 64 9 37
108 58 45 9 39
97 50 43 11 49
157 51 100 11 45
107 52 43 61 41
92 4 82 9 41
71 3 42 9 58
68 22 41 9 39
80 3 71 9 38
101 3 92 9 40
103 3 95 9 45
93 3 84 10 42
114 4 104 9 50
104 4 94 10 51
95 4 84 11 52
108 3 100 10 41
97 52 41 15 50
72 5 60 11 42
96 4 86 26 49
104 4 73 10 39
95 5 84 9 45
95 4 86 10 44
106 3 98 10 49
91 20 61 13 49
92 4 83 10 41
100 5 45 11 44
69 4 49 10 54
72 28 39 10 38
82 5 73 10 44
99 3 90 10 41
85 4 76 11 46
100 4 90 10 43
101 3 93 10 49
94 4 86 13 42
98 5 87 12 55
67 3 41 10 53
70 27 38 9 39
75 4 66 9 44
96 3 88 9 42
106 4 98 10 55
81 3 72 10 54
101 10 78 14 47
60 3 38 10 46
77 3 40 9 37
86 3 78 9 40
86 4 78 10 44
95 3 86 10 43
97 4 89 10 44
93 3 84 10 52
99 4 90 10 52
64 3 39 10 50
64 4 55 9 38
80 3 73 9 44
94 4 86 9 50
63 3 38 9 49
84 3 50 10 38
79 3 72 10 42
85 3 77 10 42
107 3 98 27 54
87 4 79 10 42
95 3 88 10 50
107 3 98 9 44
84 3 76 11 48
118 14 51 19 52
89 3 81 10 38
91 4 82 10 48
110 4 102 10 39
89 4 80 9 41
100 3 91 9 53
56 3 47 9 38
90 3 76 9 38
92 4 82 9 39
85 3 77 9 41
94 4 84 9 50
105 3 97 9 40
93 4 83 10 56
97 3 89 10 70
107 4 97 10 43
87 3 80 9 44
97 3 87 9 44
98 3 90 9 48
94 4 43 9 47
99 3 42 10 45
100 4 67 9 48
114 43 52 58 52
56 3 49 9 38
128 27 96 9 40
65 4 48 9 51
139 32 102 9 38
65 3 43 9 52
71 3 42 9 38
157 3 95 9 42
63 4 44 10 49
81 3 74 9 38
103 51 46 10 44
75 3 67 10 46
98 4 89 9 40
96 3 89 11 51
114 5 104 10 43
89 4 80 10 47
102 3 93 10 44
90 4 81 10 50
89 3 80 10 42
95 3 43 11 45
117 22 87 31 50
86 5 76 10 44
98 3 89 10 43
96 4 45 10 44
100 4 92 10 49
105 3 97 11 47
56 4 44 9 43
138 37 96 9 37
100 3 92 10 44
107 4 98 9 54
92 4 83 9 53
111 3 103 9 52
89 3 81 9 49
106 4 96 9 43
94 3 87 11 47
98 4 89 9 44
106 3 97 10 54
103 6 92 14 55
96 3 88 10 51
94 4 86 9 41
102 3 94 9 41
98 52 41 53 38
98 3 40 9 39
100 3 92 8 42
99 3 91 9 49
99 3 39 8 42
101 3 93 8 45
100 5 90 9 38
98 3 39 9 50
100 4 90 9 46
99 3 40 11 48
60 3 41 9 47
139 37 98 9 38
103 3 96 9 49
63 4 46 10 49
74 3 66 9 38
158 3 149 10 41
100 4 40 11 50
104 4 96 11 44
96 3 89 9 44
69 4 41 9 55
73 27 41 9 37
99 27 41 38 55
101 55 41 24 48
156 2 100 9 49
54 3 42 9 41
146 43 98 9 38
100 3 93 11 56
97 3 90 9 45
99 4 90 10 55
99 4 91 9 51
65 3 40 10 50
78 32 40 9 38
156 54 97 9 52
99 3 40 9 41
100 3 43 9 54
66 2 47 9 53
76 31 41 16 41
156 54 41 9 50
100 3 91 9 44
56 3 49 9 42
144 40 98 8 38
103 3 95 8 41
108 23 56 48 42
87 4 76 9 39
99 3 91 9 54
66 3 40 9 53
141 31 103 8 37
91 2 84 8 41
64 3 39 9 52
77 32 40 8 37
157 3 92 9 49
57 3 43 9 43
85 40 41 8 38
95 3 87 9 49
98 3 90 9 41
101 3 93 9 50
161 59 43 9 57
52 3 43 9 38
147 3 139 9 39
105 5 95 9 56
94 3 47 9 54
100 4 91 9 38
104 3 96 9 44
99 41 48 39 54
102 4 93 9 38
93 3 42 10 42
105 3 95 9 54
98 2 91 9 48
98 2 90 9 53
98 3 89 9 51
100 4 90 9 52
100 3 91 9 53
107 4 97 9 47
92 3 85 9 52
106 3 98 9 52
108 3 100 9 43
91 5 81 9 42
95 3 89 9 52
99 4 89 9 43
101 3 94 9 64
96 4 86 10 51
66 3 43 10 52
140 33 101 22 44
106 26 73 23 41
97 4 88 10 44
97 3 89 10 53
99 3 71 10 52
91 3 83 9 49
106 4 96 11 53
93 3 85 9 52
103 4 93 11 50
104 5 94 10 49
95 3 87 9 54
100 3 92 9 52
64 3 42 9 51
139 27 107 9 37
95 4 85 10 56
96 5 87 9 59
99 3 92 8 52
104 2 98 9 43
99 4 91 10 55
95 3 86 10 52
99 3 52 9 46
70 4 41 10 56
130 51 71 26 45
100 3 91 10 56
104 3 96 9 51
101 4 91 9 51
96 3 89 10 53
98 3 91 10 49
102 4 92 10 52
98 4 90 10 54
105 3 97 11 44
91 3 83 10 56
100 4 90 9 43
107 2 101 9 50
101 3 93 9 53
67 3 45 10 53
130 21 104 9 37
94 4 85 10 42
67 3 45 9 54
137 3 130 9 38
103 4 94 10 42
66 3 45 10 53
129 3 122 9 38
93 5 83 11 55
112 32 49 44 43
94 4 84 10 39
100 4 91 10 56
98 4 89 11 50
94 4 85 10 47
98 4 90 11 54
68 4 44 10 54
130 28 44 10 38
100 4 90 10 43
103 3 95 10 54
96 3 50 9 53
103 3 96 10 51
95 4 42 11 43
100 3 92 29 44
64 4 42 10 50
78 3 71 9 38
101 3 43 10 48
87 4 77 9 55
101 3 93 10 48
111 8 44 24 43
154 52 95 11 54
76 3 43 10 44
123 22 52 10 46
100 3 92 10 57
102 3 92 10 43
96 3 43 9 54
103 3 95 10 53
99 3 91 9 54
105 4 96 9 52
94 3 87 9 53
96 3 40 10 51
100 3 92 9 51
105 3 97 10 54
94 3 85 9 44
104 3 97 9 54
94 3 40 9 54
115 5 105 9 54
90 3 82 9 42
97 3 89 9 54
96 3 37 9 53
107 54 48 45 55
52 3 38 9 39
140 3 133 8 38
103 3 94 8 51
97 3 90 9 54
55 3 36 8 43
72 3 65 8 38
106 3 98 9 45
165 62 98 9 54
102 3 94 9 42
68 3 38 9 55
51 3 43 9 38
107 5 96 9 38
103 4 94 9 55
97 3 88 10 54
102 4 94 10 44
109 64 40 26 44
100 4 43 11 54
97 3 88 10 54
100 3 92 10 51
157 56 57 9 55
57 3 39 9 43
145 45 92 65 49
96 4 41 10 52
100 5 90 10 51
100 3 90 10 45
99 3 46 10 56
102 3 94 10 44
70 5 40 10 56
67 3 58 9 38
89 3 81 10 41
103 4 91 24 56
111 3 44 9 44
91 3 83 9 47
96 2 88 9 46
97 3 88 10 54
89 4 79 11 56
121 77 39 9 42
92 4 82 9 57
166 3 100 10 51
100 33 49 39 56
99 4 88 9 38
99 3 91 9 51
103 24 72 28 56
96 3 87 24 44
100 3 92 9 52
67 5 38 9 54
76 30 42 9 38
103 52 44 10 52
88 3 79 10 54
86 4 77 12 56
120 74 39 10 44
98 54 39 10 54
92 3 83 11 55
105 4 39 10 50
99 4 39 10 56
106 3 45 10 52
93 4 39 12 55
104 57 42 10 48
95 4 86 12 53
101 57 38 10 53
96 3 87 10 54
99 3 91 10 52
98 3 88 10 53
168 17 102 25 50
99 4 88 9 58
103 3 95 10 53
93 3 84 10 44
99 3 40 9 54
100 3 44 10 43
70 4 39 10 56
67 3 60 9 39
108 59 44 9 45
89 3 80 10 57
97 3 88 10 53
112 5 101 9 54
153 3 145 10 54
71 3 39 10 57
68 3 39 9 38
99 3 92 9 44
160 58 96 9 54
100 4 90 10 54
56 3 40 9 43
83 39 39 9 39
94 3 87 10 54
111 61 44 9 47
94 3 42 10 55
106 53 39 58 43
95 3 87 9 39
95 3 82 9 53
97 3 88 10 45
106 60 41 9 55
157 3 101 9 52
58 3 38 10 44
139 2 99 9 38
100 4 91 10 56
68 6 38 10 54
77 28 43 10 38
91 2 84 29 55
109 3 97 10 39
96 5 86 10 43
93 3 83 10 54
95 3 87 10 49
104 3 95 10 52
90 4 81 10 52
110 3 100 10 49
111 59 48 10 52
150 3 100 12 55
98 4 51 10 55
65 3 39 10 50
121 59 39 59 56
54 10 39 10 38
101 3 94 10 39
98 3 89 10 55
88 2 80 10 50
120 69 44 10 51
94 49 41 11 44
159 3 151 10 55
57 3 49 10 43
77 3 70 10 39
112 4 46 10 51
95 46 43 11 56
104 3 50 11 48
84 3 75 10 56
98 3 90 10 42
106 4 97 10 56
103 3 43 11 51
161 3 103 10 52
94 3 86 11 56
110 46 55 32 54
102 4 92 11 49
107 6 96 11 53
81 3 74 11 56
97 3 88 10 43
100 4 91 11 54
