2196 32 149 33 2160 187
295 41 253 36 55 301
189 35 152 37 76 346
200 31 168 32 65 236
289 97 191 18 63 389
203 26 176 27 67 245
292 95 195 27 42 529
304 97 206 32 91 244
191 84 107 24 62 179
285 85 198 18 55 1183
300 97 202 27 67 172
199 33 164 40 72 1159
301 94 206 27 62 153
288 89 197 17 54 365
397 20 282 25 42 94472
199 31 167 32 76 194
297 34 262 34 94 218
194 31 78 34 97 60909
299 98 200 37 98 154
202 96 105 32 81 431
291 97 194 19 70 240
306 96 210 30 68 224
287 22 264 24 57 383
205 16 182 16 37 6088
389 97 290 27 104 933
196 29 166 16 37 291
297 16 190 15 39 90032
205 16 188 18 42 165
288 90 115 14 38 82368
198 25 87 29 100 66954
300 31 268 33 82 150
195 21 171 25 82 1070
297 98 199 39 94 111
195 22 83 26 73 89724
103 31 70 32 69 119
199 99 99 17 63 244
297 95 202 11 38 195
194 88 105 16 36 298
298 93 203 22 75 503
199 16 181 17 42 168
197 94 102 24 72 201
290 96 192 33 89 1059
208 27 180 31 40 246
288 97 190 26 78 464
203 20 182 26 77 239
292 97 192 30 82 1340
196 66 129 71 98 256
395 103 291 31 92 275
300 18 281 18 37 189
201 17 184 17 39 190
294 90 204 40 52 146
177 80 96 27 84 178
297 26 269 49 43 122
213 96 104 34 87 195
281 75 205 21 64 236
289 18 271 20 40 162
203 15 187 18 55 181
198 96 100 26 71 151
294 100 194 18 67 167
181 28 151 29 80 379
204 17 186 20 45 138
289 94 193 23 63 391
110 19 90 20 44 195
484 96 387 26 91 281
199 12 186 37 73 171
196 26 167 35 66 1102
396 28 367 31 92 191
97 34 61 36 41 243
309 103 206 32 96 132
284 90 193 25 77 542
306 102 203 39 68 234
199 30 168 31 79 192
387 93 293 21 68 203
198 31 166 25 71 218
194 15 177 18 41 682
297 17 279 17 38 274
197 21 175 24 76 200
103 19 79 20 54 3946
291 96 111 22 65 84055
297 18 191 20 54 87157
103 17 85 20 51 238
292 94 197 40 88 581
202 29 171 30 49 197
292 98 194 17 71 148
202 20 180 23 73 231
299 93 205 23 75 156
296 96 199 25 66 198
290 91 198 23 61 880
204 34 169 34 65 211
190 17 171 18 41 861
196 31 164 32 72 283
197 17 179 17 38 197
205 98 106 40 82 123
196 21 175 28 66 164
290 96 101 22 77 91734
307 22 283 24 70 276
287 73 213 26 67 171
192 17 173 19 51 1166
399 16 381 17 38 174
194 15 178 18 39 185
296 93 203 12 37 197
290 17 272 17 40 208
198 17 180 17 38 899
208 23 184 41 75 142
296 90 204 29 94 193
287 93 193 28 92 145
297 97 199 33 70 308
298 22 274 24 72 785
201 24 171 31 62 5488
191 26 164 22 71 165
108 17 90 19 47 188
286 87 198 24 64 963
296 97 198 30 96 331
303 98 204 29 95 183
291 92 198 54 76 1059
202 24 178 27 71 236
294 16 278 18 48 198
294 16 277 17 41 259
104 16 87 17 42 227
290 93 196 21 67 329
297 23 183 27 71 90678
402 41 360 46 67 230
192 28 74 28 72 88632
300 16 283 17 53 187
304 16 286 19 43 285
387 17 279 18 52 90157
109 24 84 25 74 219
285 16 175 16 38 93150
208 16 190 18 54 250
287 88 104 15 43 93575
202 18 183 19 73 201
193 16 176 18 81 331
