1871 5 54 16 1850
137 7 124 18 72
63 5 50 10 48
90 6 74 18 68
100 5 88 19 64
112 4 99 10 51
106 4 95 10 36
170 4 160 23 36
94 5 83 14 74
95 4 86 10 60
99 4 89 10 72
99 3 91 10 66
99 3 92 9 50
148 4 133 21 43
151 4 140 10 56
102 5 91 16 79
100 5 90 10 63
103 5 92 15 64
100 4 89 16 67
119 5 109 18 73
92 4 83 9 43
105 3 96 9 51
107 3 99 9 41
104 4 95 10 36
108 4 99 9 42
107 55 46 9 36
152 47 99 17 67
97 5 87 13 74
99 3 90 9 63
99 5 88 17 74
81 6 40 15 62
123 16 102 9 39
94 4 84 9 38
86 4 50 12 70
185 65 45 53 69
127 26 46 16 74
55 3 43 9 43
75 4 66 9 54
102 6 91 17 65
165 64 97 9 54
108 5 47 16 87
101 5 91 16 68
89 4 46 9 53
52 4 42 9 38
81 3 73 9 37
166 65 42 9 37
101 3 92 14 69
100 5 89 13 70
102 4 90 17 69
88 5 44 16 66
115 3 106 10 71
93 5 82 10 59
101 5 91 18 73
148 80 56 35 65
151 47 98 10 53
105 6 93 17 78
92 5 46 13 60
107 5 71 14 71
95 4 85 9 44
102 3 94 9 38
93 5 42 10 79
107 4 98 24 60
93 3 83 10 43
105 4 96 10 39
98 4 90 10 51
97 3 89 13 78
106 8 91 21 69
108 7 95 16 63
89 3 80 10 55
193 69 119 39 63
101 6 89 16 71
67 4 41 10 53
133 28 99 10 38
103 6 91 15 69
73 4 41 10 59
87 18 41 18 66
70 3 63 9 36
97 4 88 9 37
96 3 87 10 49
101 4 93 9 37
87 3 80 9 38
103 5 92 10 56
102 3 93 10 37
94 4 85 9 49
108 4 94 10 47
112 3 103 9 37
73 3 64 10 37
102 5 93 10 49
191 4 182 9 57
97 4 83 9 82
77 3 42 9 64
120 10 104 10 38
56 3 46 10 37
79 34 40 9 36
98 5 69 12 81
84 4 75 9 42
115 3 106 9 38
89 3 80 9 38
111 3 103 9 37
96 3 87 9 48
81 3 73 9 37
181 4 171 9 56
107 3 45 18 84
98 5 87 18 64
99 5 88 18 64
99 4 90 13 68
93 3 86 10 67
102 4 94 9 61
88 3 44 9 75
140 4 119 9 42
84 7 70 13 40
105 5 94 10 62
177 4 167 10 49
110 4 100 11 75
98 3 56 12 82
96 3 86 14 62
100 4 92 10 64
101 6 89 13 64
106 3 97 9 63
90 4 80 9 57
107 4 98 10 69
99 5 59 9 61
101 3 92 9 64
106 4 96 9 55
104 3 96 9 50
121 72 43 9 55
87 4 79 9 37
113 64 43 9 53
164 52 107 9 63
190 26 151 32 40
105 4 95 9 37
101 6 83 13 84
96 6 85 17 68
102 4 93 15 66
73 5 44 10 58
91 16 44 18 69
89 9 45 19 66
137 33 97 18 66
100 4 90 10 39
107 6 95 18 71
97 5 87 11 58
62 3 55 9 38
140 3 108 9 48
103 4 94 11 71
96 4 88 10 59
94 7 83 17 70
104 6 94 17 69
91 5 79 17 66
106 4 98 9 63
201 39 153 35 72
96 5 86 16 76
99 6 88 17 66
105 4 97 12 64
89 3 79 9 53
99 4 90 8 38
102 5 94 9 45
118 5 107 13 70
86 5 76 8 48
100 3 92 14 70
111 3 103 8 61
82 4 71 8 38
109 5 98 14 77
97 6 84 9 56
94 3 83 9 68
100 4 92 12 68
101 5 92 9 69
101 4 92 9 41
100 6 90 8 38
93 3 85 11 62
106 5 95 16 73
196 35 154 40 54
107 5 95 16 83
113 5 101 11 58
104 4 94 9 54
97 3 90 8 38
184 70 109 9 48
96 3 85 9 71
97 4 88 9 55
103 4 95 15 71
92 3 85 9 52
103 6 92 15 74
101 5 91 14 65
99 4 90 12 67
96 5 86 13 66
107 5 95 17 70
101 4 92 12 62
111 5 100 16 68
103 4 93 9 40
176 3 166 9 48
147 39 100 35 61
156 3 149 9 56
102 4 86 17 81
107 7 93 18 84
83 4 72 15 61
106 3 96 14 64
109 4 99 9 38
83 6 73 9 62
103 5 94 14 69
95 5 52 16 72
102 5 92 17 67
101 3 93 9 67
108 5 97 14 73
90 3 81 13 68
100 4 91 13 62
104 4 96 9 67
94 4 85 15 74
108 3 99 12 62
100 4 90 14 66
94 4 86 13 59
103 3 94 13 64
198 40 117 71 61
99 3 89 14 65
92 3 44 9 67
105 3 96 9 62
99 4 90 16 67
97 3 90 9 50
109 5 99 15 72
88 3 81 9 55
111 4 102 15 77
123 4 92 11 108
90 4 80 17 66
94 4 85 15 68
182 3 173 9 64
96 3 46 10 37
52 3 41 9 39
151 46 99 9 55
96 4 86 17 70
107 5 96 16 67
113 6 101 14 71
90 3 82 9 47
113 6 101 17 79
183 46 107 55 45
89 3 42 13 71
76 5 45 9 62
127 23 98 8 36
101 3 92 11 83
108 7 94 10 63
93 3 85 9 59
95 3 84 9 63
102 4 93 9 40
97 7 86 9 82
98 3 46 9 37
109 3 98 9 92
99 3 92 9 36
91 3 82 9 39
106 4 95 9 74
109 4 99 12 62
95 3 86 9 66
113 3 105 9 63
102 5 70 9 61
177 3 166 9 47
152 3 144 9 51
145 4 136 10 57
103 5 92 10 78
98 6 87 9 69
102 3 94 9 72
102 3 92 9 68
95 3 86 9 71
110 4 99 8 36
83 3 46 9 51
103 3 95 8 40
98 4 90 11 75
98 3 89 9 62
99 3 90 9 67
108 4 98 9 68
101 4 93 15 66
119 4 110 15 64
112 5 101 9 62
107 3 98 9 36
91 3 84 9 57
162 58 99 9 48
102 3 95 10 42
96 3 87 9 48
196 90 63 56 47
106 3 97 9 62
94 3 85 14 71
107 5 97 12 66
100 3 93 9 60
101 3 92 15 73
97 4 88 14 62
93 3 85 10 66
105 3 98 9 62
94 3 46 13 74
109 4 99 10 63
104 3 95 14 68
107 3 99 9 58
100 4 91 9 51
118 5 107 10 59
159 56 98 10 38
99 4 52 11 69
100 3 92 12 73
108 4 96 10 66
99 4 90 13 66
199 77 80 68 42
99 4 88 10 63
101 5 91 10 68
98 4 89 10 66
97 3 90 10 42
102 4 93 18 71
94 5 83 17 65
107 4 96 15 68
102 3 93 12 64
104 3 97 9 43
106 4 95 10 64
110 3 102 9 43
87 3 79 10 43
103 3 95 14 79
99 4 90 9 55
112 3 105 9 38
167 3 102 9 54
98 3 91 9 67
110 3 100 11 77
90 4 81 12 62
125 3 102 12 69
183 52 113 60 40
102 5 92 10 49
109 3 101 9 67
92 3 85 9 39
109 3 101 9 59
174 4 166 9 43
121 4 112 14 82
68 3 42 9 55
115 8 102 8 61
98 4 88 11 70
96 3 89 9 65
102 3 95 9 71
101 3 93 10 68
102 7 90 13 74
103 5 91 16 64
99 3 91 10 58
97 3 89 13 70
99 4 90 15 70
103 6 92 10 59
95 3 85 8 60
109 4 95 14 76
143 37 68 31 73
148 37 103 10 38
99 4 87 14 80
93 4 83 10 61
104 5 94 18 71
104 7 92 14 70
96 4 87 12 66
98 3 88 12 71
108 5 98 12 69
105 4 96 13 63
101 5 90 10 58
109 5 98 10 52
170 4 160 10 39
101 6 89 11 78
70 3 42 9 56
128 3 120 23 70
102 3 93 10 68
101 5 89 13 64
103 3 96 9 42
117 4 102 9 41
79 8 59 15 50
102 3 94 12 62
96 4 85 17 66
102 4 93 13 63
111 5 101 9 57
91 5 79 10 63
96 3 88 9 55
99 3 92 9 58
98 5 88 17 76
109 6 96 9 61
97 4 87 12 67
104 3 87 32 41
95 4 85 14 65
108 6 96 9 62
104 3 96 11 67
187 3 179 9 39
82 3 41 9 68
106 3 96 9 63
109 6 97 14 78
100 4 89 15 69
96 3 88 10 52
196 15 168 15 42
97 4 88 10 37
101 3 93 11 68
103 4 91 13 63
88 3 41 13 70
106 5 41 9 62
101 4 90 12 75
104 3 94 12 68
99 4 90 15 67
96 4 87 14 60
101 4 90 15 64
103 4 92 13 60
96 4 87 14 71
97 3 88 11 66
100 5 89 16 68
98 3 52 11 63
111 4 100 9 65
93 3 85 11 59
103 3 95 11 69
98 3 89 31 49
92 3 55 10 62
103 4 94 9 70
131 40 85 34 53
92 3 84 9 38
96 5 87 9 67
126 74 46 9 47
154 48 101 9 37
101 3 93 12 68
93 3 84 10 73
107 3 99 10 65
91 3 84 10 74
104 5 93 24 67
102 4 93 9 62
103 3 95 9 48
95 3 87 9 75
94 3 39 9 37
103 5 93 10 50
103 5 93 18 70
106 4 97 18 69
97 3 89 15 61
102 3 95 9 65
95 3 84 12 65
101 5 92 12 64
101 3 93 9 40
199 4 190 9 58
102 5 90 11 78
185 10 169 9 40
106 6 93 19 71
94 4 83 12 58
106 3 97 13 64
96 4 86 13 61
97 5 85 10 71
102 3 95 11 64
98 4 87 18 69
106 4 94 11 87
111 5 101 12 58
178 3 170 11 76
81 3 42 10 67
119 16 98 9 51
99 3 90 9 37
105 4 96 10 39
105 6 93 11 42
117 4 107 11 41
98 3 90 9 38
120 3 101 9 49
153 17 90 32 38
98 4 89 10 40
54 3 43 10 40
144 42 97 10 36
102 3 44 13 85
112 4 100 12 64
109 4 100 12 66
102 3 92 10 57
97 4 87 14 62
121 4 113 11 45
165 3 156 10 62
98 6 86 11 74
102 4 91 16 60
96 4 86 14 60
97 4 86 14 64
95 3 86 10 68
100 6 88 10 64
107 4 96 12 38
92 3 47 10 63
99 4 90 11 38
200 53 140 54 52
58 6 46 11 42
258 39 47 10 244
