1711 18 29 18 1690 324
83 23 59 23 56 186
97 30 31 30 65 248
100 33 28 33 65 214
106 34 28 34 70 275
95 33 31 26 67 242
100 33 29 47 50 243
89 25 30 30 56 290
108 32 27 33 72 326
98 30 27 24 71 187
93 28 27 25 66 247
198 31 27 129 67 292
104 26 26 27 75 159
112 42 26 43 65 274
112 31 29 32 78 291
103 32 30 33 68 264
121 19 26 33 65 214
59 16 27 17 39 347
135 34 100 25 72 215
80 17 27 18 60 252
51 18 30 12 38 314
92 17 75 17 60 217
100 23 69 24 72 351
91 20 54 23 66 203
93 23 53 24 66 160
79 50 26 16 61 232
92 16 27 16 62 12511
81 16 27 16 63 230
54 16 37 16 36 164
80 16 63 16 39 239
79 16 62 16 44 160
97 17 78 29 65 213
93 31 27 30 60 1152
100 29 28 30 68 139
102 30 28 31 69 161
94 29 27 29 63 221
92 32 26 25 65 163
114 22 27 22 90 263
98 31 28 31 64 203
94 24 27 25 67 212
86 22 26 22 61 211
77 43 27 32 40 170
96 20 28 16 77 249
90 25 27 25 63 118
98 32 29 31 65 159
102 31 28 31 69 189
96 33 28 26 68 212
104 32 35 32 69 243
107 19 88 18 65 179
93 17 75 17 39 226
103 17 80 31 69 163
350 320 29 17 37 257
108 31 30 33 72 154
104 29 28 27 74 260
103 32 29 34 67 258
100 26 31 33 65 155
106 33 30 34 70 197
95 33 29 34 59 216
103 32 70 32 67 135
100 28 27 28 69 252
90 30 30 33 56 199
92 25 32 25 64 207
101 33 30 33 66 250
104 34 29 34 67 151
93 31 29 26 64 205
133 45 54 59 70 166
99 31 27 31 65 175
106 34 30 34 70 128
100 33 30 34 64 275
102 33 36 33 67 157
107 26 27 33 71 222
92 26 27 26 64 203
83 35 27 28 53 200
90 50 26 25 62 308
98 26 50 26 70 214
97 56 27 29 66 274
102 33 43 33 67 137
93 51 28 26 64 181
89 33 29 32 55 309
91 32 36 25 64 172
99 31 37 31 66 248
101 31 35 32 67 145
97 25 30 27 68 196
103 25 30 31 70 174
105 32 29 31 71 134
96 33 29 26 68 204
101 31 30 32 66 174
102 28 32 29 71 154
96 24 38 26 68 177
97 25 27 28 68 158
101 28 28 28 71 204
100 34 35 34 63 132
96 31 27 30 63 105
99 30 28 30 67 206
111 29 29 32 76 184
91 25 28 25 64 285
92 25 37 28 62 171
90 28 27 32 56 249
279 248 30 17 37 206
93 29 28 18 73 146
92 25 28 31 58 215
103 32 30 32 69 146
89 25 27 26 60 218
89 25 29 32 55 146
98 32 27 32 64 197
104 25 40 31 71 146
99 28 27 28 69 196
89 25 41 25 62 119
96 27 28 27 67 115
101 32 28 32 67 254
104 31 29 32 70 126
102 25 28 32 68 166
98 25 42 32 64 152
95 25 29 25 68 259
91 27 34 35 53 180
101 31 30 32 68 225
84 23 37 20 62 164
90 23 27 26 62 207
93 31 39 25 66 199
98 29 28 38 56 231
100 29 27 32 66 177
106 31 28 32 72 223
91 22 28 23 65 220
106 23 27 32 72 218
102 24 28 25 75 223
105 24 29 33 70 263
89 32 27 24 63 247
94 23 27 32 61 239
94 31 28 24 68 523
91 24 37 31 58 266
100 31 27 31 68 177
101 32 28 32 67 251
92 25 26 25 65 223
85 31 32 31 51 1004
98 24 27 27 70 181
90 23 27 27 62 147
84 20 28 20 63 145
88 21 27 22 64 160
83 17 28 17 63 164
58 18 28 17 39 173
70 17 52 17 36 171
77 17 59 17 56 150
100 28 28 29 69 136
97 23 73 30 52 118
64 17 39 17 46 101
93 25 36 24 67 137
88 17 27 16 69 94
89 24 28 22 65 90
274 244 29 16 38 137
88 26 42 21 65 122
114 63 30 48 62 100
104 20 33 27 71 130
103 31 32 31 70 110
95 30 28 27 66 162
95 29 32 26 67 76
86 24 27 20 64 96
104 28 49 30 72 150
100 26 27 28 70 138
92 26 40 24 66 149
96 27 47 28 66 136
94 57 27 27 65 143
101 29 51 29 70 125
100 59 41 27 66 120
92 25 45 26 65 329
91 23 54 24 66 108
93 22 54 23 67 310
89 29 50 23 63 122
98 23 68 29 66 207
103 23 55 30 71 179
101 29 38 31 68 211
98 22 44 27 69 153
101 29 25 28 71 219
98 29 33 29 67 193
64 23 26 23 38 246
122 16 26 50 70 158
109 31 41 32 75 264
91 26 34 23 66 226
91 31 31 25 64 311
94 24 43 31 61 183
120 51 27 43 72 262
109 29 31 30 77 203
99 31 27 30 67 273
98 30 27 25 71 260
99 31 27 30 67 238
100 29 28 30 68 171
89 30 27 27 61 183
98 30 26 31 65 239
96 28 28 28 66 164
95 31 30 28 65 230
89 34 29 24 63 201
83 36 29 26 56 201
89 55 26 23 64 255
92 23 56 29 62 205
102 61 31 29 71 152
95 18 45 28 64 260
91 28 37 28 61 154
320 292 28 23 62 227
112 29 26 29 81 220
93 29 30 23 68 181
86 29 28 23 61 137
86 17 35 20 63 152
100 18 25 30 68 258
106 25 25 23 81 194
90 25 26 24 64 160
83 25 25 19 62 205
90 30 29 23 65 172
98 29 25 29 67 137
89 22 26 22 63 213
103 16 25 29 65 188
92 23 25 23 66 189
94 27 26 27 65 237
106 29 46 29 74 172
87 29 25 23 62 181
102 30 43 31 69 142
91 23 26 23 65 846
96 23 25 24 70 198
96 30 26 28 65 142
96 25 26 27 67 172
95 23 28 24 69 177
103 31 29 31 70 174
91 27 28 23 65 204
83 28 34 27 54 188
98 31 28 31 65 254
102 29 30 31 69 207
90 24 28 26 61 231
90 25 28 31 57 223
93 30 29 27 65 215
82 19 27 18 62 203
56 17 26 16 38 165
59 15 43 16 37 276
99 22 33 26 72 203
102 32 37 32 68 181
110 31 27 32 76 230
