2441 6 50 26 2409
170 6 157 19 89
79 5 63 10 65
114 5 47 25 84
123 6 48 25 92
118 7 52 26 88
122 6 47 24 90
163 49 102 47 69
102 4 54 14 83
114 5 55 23 83
115 7 57 26 83
122 6 55 27 89
112 6 55 26 79
113 7 59 26 81
125 6 43 26 93
108 7 58 29 74
115 7 57 25 85
123 9 52 26 91
111 7 60 20 87
125 6 47 26 93
121 5 50 23 93
111 7 49 25 81
112 6 48 25 80
238 120 49 134 99
111 6 50 21 84
110 7 46 21 84
118 6 59 22 91
110 7 49 18 88
111 5 49 24 82
124 7 46 25 94
107 5 45 21 81
110 4 50 22 82
113 5 56 23 85
109 5 51 22 81
135 6 58 23 108
123 5 53 25 93
116 6 46 23 88
112 7 47 20 87
150 18 123 28 92
112 4 43 11 97
112 6 55 17 90
135 5 49 23 107
118 7 52 19 94
117 4 55 22 89
110 5 48 21 82
117 6 45 18 93
129 7 50 26 98
107 5 46 21 80
117 4 64 23 90
105 6 49 13 87
123 4 45 21 97
117 6 53 19 92
108 5 60 16 87
177 114 52 83 42
119 6 50 22 92
124 5 55 26 93
116 8 57 27 85
114 7 52 24 83
107 7 49 22 79
116 6 54 24 86
105 7 51 23 76
104 5 52 20 80
125 7 49 25 95
123 6 58 25 92
121 7 58 27 89
126 7 57 27 93
147 29 105 25 83
123 6 48 20 98
127 7 49 28 95
129 6 54 26 97
125 7 46 28 92
117 9 63 21 91
116 9 45 22 89
115 6 49 19 91
118 6 51 25 88
122 6 56 24 93
129 5 51 26 97
113 7 55 19 89
112 5 66 26 78
162 54 96 45 82
78 5 49 9 64
115 4 52 18 91
121 7 50 25 91
114 5 51 20 90
123 7 51 24 94
124 5 56 27 93
119 6 49 24 91
114 6 65 25 85
147 6 56 25 117
122 6 53 25 92
117 6 49 25 88
110 6 47 24 82
146 7 48 25 116
121 7 50 26 91
123 7 53 26 93
170 32 129 47 80
98 4 46 9 85
110 6 48 20 85
123 6 46 24 93
115 7 69 22 87
120 7 47 23 91
109 7 51 25 79
124 6 65 24 94
126 6 53 26 94
108 5 51 22 79
114 5 55 19 88
114 6 47 19 89
115 7 61 22 88
120 8 52 27 89
113 5 54 25 82
124 6 58 24 93
178 100 70 99 69
101 5 48 9 87
108 4 52 13 89
121 4 50 24 91
106 5 47 17 83
124 6 57 24 95
111 4 49 19 84
123 7 45 25 94
111 5 54 23 83
122 5 55 24 93
110 5 47 22 83
