2178 34 34 20 2155 186
81 21 60 20 52 168
79 25 33 27 51 198
102 34 27 34 66 214
93 32 28 34 57 332
105 34 28 33 69 198
106 28 30 35 69 284
106 34 35 34 70 228
103 36 27 47 54 246
105 34 29 34 69 211
104 33 30 34 69 283
102 33 29 33 67 194
116 24 32 26 88 212
155 59 27 58 95 286
122 44 30 49 71 217
120 44 31 36 82 225
125 47 36 39 83 192
128 33 37 47 74 255
131 37 30 41 88 172
136 40 30 40 93 455
138 47 33 47 89 245
135 50 31 54 79 275
133 38 41 44 87 174
131 37 29 36 92 280
127 21 26 26 98 195
116 37 31 30 84 333
117 38 29 26 89 215
124 48 37 41 80 288
144 25 27 45 95 150
98 29 29 33 64 225
109 42 30 41 65 263
117 37 38 36 79 160
115 38 31 46 67 146
111 31 33 27 82 105
119 45 39 30 86 163
126 42 37 32 92 213
58 28 29 16 36 245
71 16 27 16 53 148
129 42 33 42 86 223
146 32 46 45 99 209
143 53 34 49 91 283
120 47 40 30 88 208
133 34 31 46 85 208
135 27 28 41 91 157
207 177 29 29 65 166
132 24 28 41 89 113
116 35 32 44 71 245
115 38 34 30 83 219
123 45 33 32 88 252
137 35 32 48 87 176
133 31 30 48 84 187
136 40 31 47 87 180
105 47 30 22 81 205
109 29 29 24 83 170
127 34 32 31 93 279
111 40 31 21 88 147
132 48 33 39 90 197
127 42 31 41 84 148
154 51 30 60 92 170
133 39 34 47 85 188
127 47 41 34 90 226
127 27 38 44 81 134
138 47 31 43 93 241
157 46 29 53 103 127
156 59 30 66 88 176
127 49 31 49 76 167
140 48 30 40 97 185
166 56 30 63 101 214
136 48 31 41 93 182
127 45 31 42 82 288
146 52 30 62 82 230
152 41 30 48 102 256
131 42 39 41 87 291
114 33 31 26 86 217
130 38 29 36 92 256
138 38 32 40 95 165
155 58 31 58 94 243
128 44 33 46 80 174
134 44 30 48 84 287
403 365 37 58 103 223
126 29 33 29 94 291
136 44 29 37 97 174
152 43 31 52 98 162
137 46 29 39 96 220
128 37 34 32 94 195
147 46 31 61 84 188
142 45 31 41 99 190
129 49 31 40 87 206
114 14 30 24 88 208
138 37 29 38 98 248
131 33 33 47 82 132
127 47 34 49 76 175
123 32 28 32 88 218
137 39 33 45 90 176
132 36 32 36 94 204
136 44 30 39 95 229
131 31 31 46 83 192
120 45 34 30 87 221
130 36 38 39 89 216
130 26 30 40 89 203
131 44 34 32 97 327
167 59 37 65 100 186
131 41 38 43 87 202
136 37 37 46 88 222
127 36 34 38 87 214
115 30 34 30 83 134
155 32 30 37 116 192
130 30 33 46 83 166
115 37 33 47 66 132
121 36 30 42 77 183
147 44 37 44 102 138
138 56 32 49 86 196
128 45 48 47 80 175
137 38 45 44 91 240
317 275 42 50 52 173
102 24 43 31 70 224
136 42 41 43 91 147
121 44 32 44 75 210
126 41 38 31 92 261
138 42 31 32 104 302
135 35 31 49 84 211
146 41 31 45 96 219
122 30 31 32 89 256
137 44 43 37 97 297
139 37 44 43 85 284
123 41 34 39 82 298
139 44 39 38 99 192
118 45 33 46 70 349
126 43 31 31 93 334
145 53 29 46 97 393
146 32 36 45 99 226
138 43 33 40 96 219
123 46 40 33 88 310
132 45 31 41 89 194
121 46 32 32 87 209
118 39 34 30 86 208
129 37 34 37 90 145
142 56 33 53 86 197
133 46 33 39 92 170
133 37 33 46 85 182
127 33 34 32 93 182
102 63 37 27 72 206
97 17 40 17 78 171
126 25 43 28 95 136
138 44 34 36 99 108
143 57 43 43 97 111
147 39 33 40 104 109
120 44 34 44 75 63
127 40 34 37 87 107
145 36 31 55 88 116
339 305 33 44 83 114
138 37 30 38 97 110
133 31 31 45 85 159
113 53 31 52 58 212
119 28 38 29 88 134
138 41 36 41 95 95
130 27 29 40 88 158
128 36 47 36 90 154
126 43 31 31 92 153
119 38 40 46 71 137
133 36 37 37 94 175
130 44 30 35 93 164
134 43 30 42 89 136
117 24 26 28 86 268
115 35 30 27 87 231
138 43 30 43 94 162
140 36 42 38 100 168
136 53 28 49 85 218
120 35 31 42 76 129
134 35 29 41 91 190
121 42 28 54 65 119
125 49 27 37 83 353
120 35 38 35 83 182
127 41 29 35 90 226
129 31 30 31 96 175
62 20 26 18 42 887
70 16 25 16 52 173
131 35 34 42 88 290
133 45 32 38 93 262
131 39 30 38 90 277
125 25 40 38 85 240
116 44 30 44 69 314
114 38 31 31 81 178
123 36 32 36 85 265
127 30 31 43 82 147
128 44 32 42 84 201
122 40 30 43 77 159
124 43 33 37 86 235
255 226 28 45 98 147
123 37 37 42 79 300
120 45 33 26 92 295
138 41 35 39 97 255
135 41 34 29 104 150
116 37 29 28 86 315
122 40 32 30 90 153
143 33 30 57 84 155
129 30 29 31 96 239
123 30 30 44 76 133
106 39 29 32 73 291
126 29 31 36 88 143
118 42 32 42 74 158
119 33 31 34 84 205
135 57 31 35 97 127
119 40 30 28 88 236
128 45 38 37 90 143
124 31 30 32 90 189
102 14 29 17 83 142
115 22 27 26 87 159
133 39 39 36 94 152
130 43 37 39 90 211
140 55 35 50 88 159
135 34 36 42 91 172
127 43 35 40 85 130
139 44 32 39 98 251
145 41 35 50 93 166
136 32 33 45 89 190
121 36 39 24 94 160
128 35 29 39 86 169
118 52 37 50 65 208
117 37 31 24 91 225
124 36 33 31 91 156
136 37 33 38 96 227
142 48 30 61 80 187
131 37 32 37 91 206
136 39 33 39 94 153
285 251 32 32 90 282
156 58 31 53 101 160
117 38 31 26 89 258
131 37 46 37 92 128
135 35 39 40 93 241
117 50 31 49 66 286
131 36 36 37 92 180
131 41 31 41 87 223
117 43 36 36 79 202
117 47 29 31 83 251
138 43 37 43 93 185
129 36 30 37 90 282
142 45 46 46 94 280
123 41 35 38 84 191
136 41 32 38 96 303
121 45 41 39 80 429
129 38 35 44 82 272
120 42 34 46 73 209
142 37 33 42 98 287
141 45 44 41 98 176
130 31 32 45 83 267
141 39 46 50 89 202
125 41 34 37 86 260
127 45 34 45 81 151
142 44 37 45 95 224
139 44 36 47 85 131
124 45 35 38 84 155
133 44 34 38 93 113
120 44 30 32 86 211
58 17 40 17 36 647
68 17 42 16 51 169
121 30 30 43 76 175
135 41 30 41 92 167
125 39 30 37 86 174
157 26 30 57 97 237
122 43 29 44 76 121
112 41 29 39 72 146
119 29 29 41 76 210
218 189 29 35 82 191
134 33 30 42 91 206
114 34 28 37 76 157
137 40 38 40 95 245
139 50 37 50 87 131
130 39 38 39 89 209
135 42 29 41 91 190
134 40 32 43 90 144
131 62 31 42 87 184
127 35 43 35 90 143
138 41 31 38 97 165
137 38 32 39 96 178
124 41 36 40 82 130
130 36 30 43 85 141
135 37 33 44 89 116
139 39 38 40 97 108
127 56 34 33 93 132
135 37 41 46 88 93
115 44 32 46 67 141
130 42 32 36 92 88
135 42 31 47 86 159
146 39 34 40 104 166
128 33 32 42 84 135
145 47 47 42 101 99
151 18 35 54 95 219
135 49 34 43 91 165
122 46 30 47 73 184
122 39 38 47 73 196
131 32 50 45 84 334
127 42 43 41 84 180
113 44 34 31 80 125
113 46 31 40 69 247
129 39 36 40 87 183
138 40 35 46 90 134
121 34 32 46 73 196
133 38 34 44 88 130
277 242 34 47 57 178
118 36 30 41 75 168
133 46 38 34 96 107
133 49 41 40 91 134
139 49 34 47 90 150
128 49 30 43 83 117
122 48 31 34 87 241
126 33 36 41 83 166
129 60 41 40 87 147
120 47 43 48 70 146
130 48 31 47 82 160
127 48 34 41 85 135
130 50 36 56 72 96
125 39 33 39 84 208
129 40 32 33 94 194
131 44 35 34 95 155
133 45 37 45 86 229
139 46 47 40 97 167
143 44 34 46 95 191
132 31 36 45 85 162
157 51 34 58 97 237
129 43 39 32 95 180
139 31 32 39 99 233
127 43 35 32 93 197
123 36 33 28 92 322
130 43 36 42 86 249
135 38 37 40 94 339
148 43 47 45 101 291
126 32 29 32 91 292
176 73 40 73 101 200
140 37 30 43 95 308
126 43 35 37 86 199
127 36 33 36 89 198
122 29 42 40 81 263
140 53 33 48 85 264
115 27 36 37 76 224
231 199 30 38 79 1102
119 24 28 27 90 204
127 37 33 36 88 292
153 58 37 63 87 191
124 45 33 46 77 247
144 32 32 44 98 191
125 46 34 40 83 264
133 43 32 38 93 213
154 50 31 58 93 392
123 47 30 46 76 224
122 41 38 36 83 594
110 39 36 32 76 256
118 39 29 38 77 343
119 25 29 26 90 276
130 36 29 35 93 265
133 36 40 44 87 222
146 57 27 58 85 252
127 41 29 47 79 191
128 32 31 49 78 289
137 39 30 43 92 216
