2080 4 47 10 2050
168 38 117 31 39
61 4 52 10 44
78 4 45 10 64
89 5 47 17 68
92 5 51 18 70
91 5 49 17 70
90 5 48 18 68
90 5 46 18 68
87 5 46 31 52
87 4 55 15 67
83 4 48 17 61
91 5 46 17 70
114 5 47 17 92
115 5 49 24 85
113 6 51 18 91
120 6 45 25 89
111 6 55 24 81
107 7 50 24 77
125 8 45 27 93
114 7 62 21 88
111 9 46 19 86
124 6 45 24 94
125 7 49 26 94
184 12 164 18 64
104 4 51 9 90
116 6 47 22 89
108 6 47 17 86
118 6 49 23 91
109 8 48 19 84
120 6 50 24 91
124 6 46 25 94
107 8 51 16 87
108 5 47 17 87
105 5 47 13 87
115 6 50 20 90
108 6 61 21 82
113 6 51 23 86
109 7 51 22 82
110 6 49 23 81
113 8 55 24 84
124 8 53 26 93
124 6 72 26 91
190 66 113 53 52
107 6 49 18 84
114 9 64 18 89
116 6 58 18 91
124 7 46 26 92
150 5 60 26 118
125 6 46 25 94
115 6 50 24 86
118 6 49 24 89
118 5 46 22 89
115 6 53 25 86
113 7 50 24 84
118 6 52 25 89
106 8 47 14 87
117 7 58 22 91
111 7 46 17 90
125 8 49 27 94
120 7 45 25 91
114 8 53 19 90
154 7 51 26 102
202 72 59 69 37
87 6 47 12 70
114 7 52 23 85
111 6 44 20 87
117 7 64 24 89
117 6 59 21 91
114 6 50 20 89
111 6 58 23 81
125 7 46 25 94
124 6 50 23 93
123 6 47 24 95
112 7 51 20 87
113 6 52 17 91
109 9 48 16 89
112 7 58 21 87
122 7 61 25 92
116 5 58 25 85
119 5 45 23 90
124 4 44 26 93
207 90 83 47 53
113 5 45 18 90
121 9 46 26 91
140 5 46 27 108
112 7 50 18 87
123 5 56 23 93
121 6 50 25 91
145 4 49 23 115
111 6 49 27 79
111 6 50 19 87
106 6 47 15 87
109 5 50 18 87
150 6 50 20 124
123 6 55 27 90
114 9 55 27 82
116 5 54 23 87
109 7 48 22 81
109 4 49 21 81
121 6 50 25 92
189 22 137 48 86
94 4 51 11 78
121 6 69 24 93
123 8 56 27 91
112 5 61 19 89
122 5 55 23 94
110 5 49 16 89
122 6 51 31 87
110 5 48 19 87
114 6 58 21 88
107 5 57 15 87
117 6 66 22 90
111 4 53 18 87
