CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
1296,526036992000,0,0,2023-05-14 09:58:12 +0000 UTC,17499,true,fusion-20012-k8s-as1
1292,544464896000,0,0,2023-05-14 09:58:23 +0000 UTC,10344,true,fusion-20012-k8s-as1
1299,583266304000,0,0,2023-05-14 09:58:34 +0000 UTC,11097,true,fusion-20012-k8s-as1
1296,618020864000,0,0,2023-05-14 09:58:46 +0000 UTC,12044,true,fusion-20012-k8s-as1
1297,671985664000,0,0,2023-05-14 09:58:59 +0000 UTC,13621,true,fusion-20012-k8s-as1
9,432816128000,0,0,2023-05-14 09:57:41 +0000 UTC,10949,true,fusion-20012-k8s-as1
399,467668992000,0,0,2023-05-14 09:57:55 +0000 UTC,13454,true,fusion-20012-k8s-as1
