1763 5 63 17 1741
150 5 140 10 41
111 4 102 10 59
144 5 134 10 37
104 6 91 19 70
98 4 88 13 66
97 4 87 28 52
198 6 187 19 73
99 4 44 10 68
109 5 97 9 73
98 4 89 12 58
192 3 182 9 67
106 5 95 17 71
125 4 114 19 66
168 8 152 11 36
111 6 100 19 75
193 4 182 13 64
105 6 93 18 74
189 4 178 14 60
100 3 90 10 75
104 4 95 9 63
107 4 97 10 41
119 4 110 9 64
171 5 161 9 36
99 5 85 13 81
133 5 85 15 67
167 69 92 28 40
101 5 90 17 70
109 3 101 9 63
119 4 108 10 69
164 62 96 9 50
103 4 93 10 83
101 4 91 9 37
95 5 85 15 70
105 3 96 10 63
94 4 85 11 66
105 4 96 9 42
101 4 92 10 52
99 4 91 14 68
100 4 92 9 68
120 4 109 10 71
176 69 100 70 64
96 5 85 10 73
104 4 96 9 38
103 4 94 11 68
115 4 106 9 61
182 5 172 9 44
98 4 87 17 69
99 3 91 10 62
101 3 92 9 45
99 3 90 10 63
115 4 103 15 77
179 4 118 11 67
113 5 103 17 65
191 83 103 31 42
107 5 95 18 67
124 4 114 14 66
171 60 106 12 79
116 4 107 14 64
177 71 99 9 56
107 3 97 15 80
108 3 99 10 64
187 6 176 10 44
104 5 94 11 74
193 5 183 17 73
201 54 139 27 54
100 5 86 14 81
192 4 181 10 62
103 4 93 11 50
108 5 96 13 75
195 5 183 13 72
99 4 89 11 53
107 5 95 16 73
192 4 183 10 58
104 4 94 10 53
198 4 187 12 70
101 4 91 9 39
187 4 102 10 76
103 4 93 10 77
103 4 92 9 40
102 3 93 10 64
190 4 180 11 66
105 4 95 11 67
95 5 83 10 47
110 5 99 18 71
189 4 104 10 59
107 3 98 10 71
116 5 100 9 44
182 11 161 12 45
99 5 88 10 49
115 4 106 13 77
183 5 172 17 72
100 3 92 13 73
114 6 103 17 67
186 3 179 9 52
101 5 91 9 40
109 3 101 9 42
184 4 174 9 53
104 3 96 9 74
109 3 98 9 37
194 4 185 13 74
121 59 53 46 38
180 68 107 9 60
120 4 110 10 72
171 68 98 9 58
106 5 94 18 70
109 3 101 11 66
184 4 174 9 42
106 3 98 10 73
112 4 102 9 38
188 3 179 10 66
95 4 86 11 51
112 3 104 10 67
196 6 185 17 74
114 4 104 14 72
223 71 143 10 51
156 8 126 19 70
100 4 91 10 74
104 3 95 10 55
195 5 185 9 67
101 3 93 10 64
115 5 70 17 71
177 3 168 9 40
109 5 99 12 75
195 3 185 12 70
104 5 94 13 75
190 5 176 9 65
110 4 100 12 71
117 5 104 14 73
172 46 43 29 52
102 5 91 11 75
99 3 91 9 64
