1323 4 50 11 1308
124 5 114 10 39
69 4 51 10 56
53 4 43 10 38
67 5 58 10 37
82 16 57 26 49
63 8 50 10 38
63 4 53 11 42
84 5 73 10 40
69 4 40 11 53
53 4 43 10 39
80 3 70 9 40
56 4 47 9 42
76 28 41 26 39
73 4 64 9 37
55 4 41 10 40
78 33 41 10 39
66 4 56 10 41
90 3 82 22 45
55 4 40 9 42
59 4 50 9 37
97 4 88 9 38
64 4 40 9 51
50 4 39 9 37
80 30 45 35 39
66 3 41 9 37
68 24 39 9 45
61 3 53 9 44
67 4 41 9 55
59 4 49 9 41
69 3 59 9 38
58 4 41 9 45
62 3 54 9 36
77 4 69 9 41
51 4 41 9 38
74 12 43 12 38
77 4 68 9 36
53 4 43 9 39
65 5 54 9 36
80 4 70 9 37
55 4 42 10 42
63 4 55 9 36
83 3 73 9 36
63 3 41 10 49
72 7 43 11 36
64 4 55 10 38
54 3 45 9 39
73 4 63 10 36
80 4 70 10 40
85 3 76 10 41
80 3 44 10 66
50 3 42 10 36
73 4 63 10 36
95 23 63 31 47
52 5 42 10 36
66 4 57 10 36
84 4 75 25 48
93 4 44 10 39
64 4 40 10 49
64 4 55 9 38
75 3 68 10 45
61 4 40 10 48
56 5 47 11 41
79 29 43 27 39
53 5 41 10 38
67 5 58 10 38
84 3 75 10 39
58 5 41 11 44
60 4 51 10 38
75 4 67 10 38
56 5 41 10 41
56 4 45 10 37
95 18 71 27 40
57 5 45 10 41
52 5 40 10 39
83 3 76 9 40
65 4 41 9 51
53 3 41 10 39
56 4 42 10 38
59 4 49 10 41
69 3 62 9 39
57 4 39 9 44
52 3 40 9 39
89 31 48 36 48
51 3 40 10 37
61 4 53 9 38
81 3 41 9 37
58 4 40 10 44
62 3 52 9 38
84 5 74 10 44
55 3 41 10 41
56 4 46 10 37
82 3 75 9 37
55 3 41 9 43
86 24 43 39 44
62 4 54 10 37
51 3 42 9 38
75 4 66 9 38
73 4 64 9 42
63 4 48 9 39
68 3 61 10 40
80 3 72 25 48
80 3 72 9 40
70 3 44 9 57
51 3 43 9 38
82 29 46 24 38
65 3 56 10 38
64 4 56 9 39
75 3 68 10 37
89 4 49 9 40
56 3 42 9 43
53 4 45 9 37
90 3 82 9 38
56 3 42 9 43
76 3 47 9 64
75 23 43 27 44
50 3 43 9 38
55 3 46 9 38
89 3 81 9 37
70 3 41 10 55
50 2 42 9 37
83 4 41 9 37
96 3 89 11 53
61 3 41 9 47
53 3 46 9 38
89 21 57 22 38
55 3 41 10 42
85 32 48 9 37
70 3 62 12 45
80 4 70 9 37
56 3 42 9 43
56 3 46 9 38
84 3 76 9 39
58 3 43 10 44
59 3 51 9 38
81 3 42 9 42
90 27 45 31 55
60 4 51 9 39
55 3 48 9 39
53 3 42 9 39
68 5 58 9 38
81 4 73 10 45
62 4 51 9 49
80 3 47 28 49
60 4 52 10 39
94 3 87 9 42
65 5 44 9 52
81 25 46 22 43
62 4 53 9 44
84 4 76 10 40
65 4 43 10 51
65 3 58 9 37
78 4 70 9 39
56 4 43 9 43
79 32 43 9 37
101 3 94 9 42
73 5 64 9 50
78 3 70 8 39
54 3 43 9 41
81 31 41 35 41
70 3 62 9 38
54 3 39 9 40
60 3 53 9 38
81 3 72 9 38
58 4 39 10 44
60 3 53 9 38
85 4 75 9 39
56 3 47 9 43
51 3 43 9 38
85 5 75 9 38
60 3 38 12 44
87 15 38 20 44
56 3 49 8 38
51 3 40 9 38
73 4 63 9 38
75 3 67 9 39
55 4 41 9 41
72 3 64 9 39
66 3 58 9 48
53 4 40 9 41
67 3 60 8 41
83 8 63 11 47
62 4 52 9 42
85 34 39 40 41
62 3 53 9 39
85 4 40 25 51
56 3 39 9 42
54 4 45 9 41
88 4 79 9 38
72 3 41 9 58
55 3 42 9 42
80 3 72 9 39
97 34 40 41 52
52 3 44 9 38
58 4 49 9 40
82 3 73 9 40
63 3 55 9 47
76 4 43 24 47
63 3 56 9 38
55 2 41 8 43
62 3 52 8 39
55 3 40 8 42
65 3 42 9 37
97 4 89 9 44
72 3 64 10 51
87 4 39 9 40
66 3 39 9 53
54 3 47 9 38
82 3 74 9 46
60 4 39 9 47
56 3 49 9 39
81 3 73 8 39
56 3 38 9 43
63 3 55 8 37
85 31 41 30 51
50 4 40 9 38
70 3 62 9 40
77 4 68 10 40
97 5 86 11 42
59 4 41 10 45
55 3 42 9 42
81 3 72 9 38
56 3 41 9 43
66 3 59 9 37
83 5 74 9 39
56 3 41 10 43
79 30 42 27 39
70 4 62 9 38
89 3 82 9 40
58 4 40 12 42
72 3 53 25 42
81 3 73 9 38
82 3 41 9 43
55 3 41 9 42
56 3 49 9 37
89 5 79 29 45
57 3 40 13 40
74 21 46 22 38
74 5 64 9 38
63 3 42 9 50
53 3 45 9 38
84 4 73 27 48
64 3 44 9 51
67 3 60 10 38
73 5 63 9 46
85 3 78 9 43
55 3 43 9 42
56 4 47 9 37
90 13 70 14 37
82 3 43 10 48
55 5 42 10 41
67 3 59 9 38
52 3 41 10 39
71 10 57 9 38
84 3 76 9 39
56 3 39 9 42
51 3 39 9 38
80 3 72 25 46
51 2 39 9 38
66 3 58 9 38
93 32 49 36 54
65 3 40 8 53
60 3 39 17 39
66 4 56 9 37
50 3 39 9 38
64 3 56 9 36
83 4 74 9 37
52 5 41 9 39
76 3 69 9 55
73 3 64 9 36
91 4 81 9 36
62 3 41 10 48
73 24 41 26 36
70 3 63 9 35
59 5 50 9 38
70 3 61 9 37
72 3 65 11 45
96 4 87 9 39
65 3 42 9 52
50 3 43 9 37
99 4 91 10 36
67 5 41 13 51
55 8 42 9 36
73 5 59 25 45
88 3 81 9 36
67 4 43 10 53
67 3 60 10 36
65 3 57 9 43
54 3 47 10 37
93 4 54 10 36
74 4 64 16 45
84 3 75 10 36
86 4 77 11 46
54 5 42 10 40
84 30 42 38 41
68 3 61 10 38
53 3 42 10 39
80 4 41 9 38
69 3 61 10 43
89 3 81 10 38
61 3 42 10 47
60 3 51 9 38
97 3 88 9 41
63 3 41 10 49
51 2 41 9 38
66 3 57 9 37
95 29 40 38 50
51 3 41 9 38
57 4 49 10 38
51 3 40 9 38
73 3 65 9 36
85 3 77 9 38
83 4 74 10 41
62 3 47 10 48
68 3 61 9 38
80 3 74 9 46
88 3 41 12 49
82 24 41 25 51
50 3 40 9 37
74 3 67 9 37
62 3 40 9 49
69 4 39 9 37
71 3 64 9 43
52 2 38 9 38
79 3 42 9 39
84 3 75 9 41
73 3 64 9 42
52 3 38 9 39
77 12 41 12 46
73 5 63 9 39
52 3 38 9 39
63 3 55 8 36
51 3 43 8 37
68 27 36 9 35
72 2 65 9 39
89 3 80 9 39
58 3 38 9 45
63 4 53 9 40
54 3 38 9 41
81 22 41 25 41
71 3 59 9 58
73 3 64 9 37
62 4 52 9 37
74 3 66 22 43
80 3 72 10 37
86 4 76 10 39
54 3 43 10 39
69 3 58 9 54
80 3 71 9 40
92 18 66 24 37
59 5 47 10 41
66 3 57 10 36
82 3 74 10 38
62 3 42 10 48
70 23 41 10 37
66 3 58 9 44
88 3 43 10 40
65 3 41 10 51
65 4 55 9 37
82 3 72 11 44
97 18 61 37 52
52 3 39 9 39
50 3 39 9 37
86 5 77 9 37
60 3 40 10 46
60 3 51 9 36
80 3 72 9 38
57 3 39 9 43
62 3 53 9 39
78 3 70 9 40
65 3 38 9 51
79 8 61 13 39
71 5 60 10 48
59 3 51 9 41
64 3 39 9 44
72 3 63 10 37
88 4 78 10 40
58 3 40 9 44
54 3 45 9 38
67 3 45 22 39
62 18 39 9 38
74 5 65 9 38
82 3 40 9 41
91 19 40 36 51
52 3 38 10 38
60 3 53 9 38
51 4 38 9 38
68 3 60 9 38
78 3 69 9 45
51 3 42 9 38
57 3 50 9 37
86 3 76 10 36
81 2 40 25 52
50 3 39 9 37
69 3 61 9 37
53 4 39 10 38
88 36 39 40 44
66 3 39 22 39
50 3 39 9 37
51 3 43 9 37
90 3 83 9 37
68 4 39 9 54
52 3 44 10 37
90 3 83 9 37
68 3 38 9 54
51 3 38 9 39
69 4 59 9 36
50 3 38 10 36
73 12 51 11 37
82 4 73 10 40
55 3 38 9 41
69 4 58 10 36
73 3 65 10 38
63 3 38 10 49
69 3 40 10 37
71 3 63 10 45
58 3 37 9 44
50 3 37 9 36
51 3 38 9 38
69 25 39 9 39
71 3 63 9 44
94 39 47 45 45
62 3 40 9 48
64 3 55 9 36
73 3 65 9 37
53 3 40 9 40
68 3 60 9 36
85 3 77 9 38
84 3 76 9 55
50 3 40 9 37
66 3 57 9 37
91 5 81 10 45
64 3 49 10 51
69 3 53 24 41
94 33 42 39 51
64 4 53 10 36
55 6 43 11 40
83 3 75 10 37
73 3 64 9 50
53 3 40 9 40
75 3 67 10 36
89 5 78 10 39
73 3 66 10 54
53 3 41 9 39
66 3 59 10 40
81 27 45 28 39
54 7 42 11 36
79 3 71 10 36
69 3 60 11 41
88 3 43 10 36
61 3 43 12 45
70 6 59 10 36
74 3 66 10 43
59 3 43 10 45
56 3 48 10 37
88 10 70 13 40
94 5 84 11 54
65 4 43 11 49
55 4 46 11 38
74 4 65 11 38
60 3 44 10 46
54 3 45 10 38
86 6 75 10 41
58 3 47 10 44
