1848 31 30 32 1813 241
91 18 72 17 38 178
96 18 31 19 75 155
101 26 28 31 68 245
89 25 27 25 62 234
91 26 26 33 55 214
94 31 27 34 58 224
100 32 30 33 65 300
102 33 28 33 66 226
92 34 27 26 63 315
114 33 29 32 79 258
87 31 28 32 53 281
91 32 31 25 64 197
109 32 27 33 73 279
124 26 35 28 94 340
98 33 31 33 63 250
103 33 37 33 67 199
96 33 28 26 67 349
93 28 32 24 66 216
102 32 28 32 68 295
102 25 29 32 68 175
89 27 29 24 63 320
89 24 27 24 63 204
100 30 26 30 68 392
95 29 30 24 69 216
90 27 29 23 64 238
90 23 26 30 58 167
113 30 26 41 68 237
106 27 29 27 75 225
103 31 29 30 71 259
95 31 34 32 61 174
89 31 28 25 62 234
89 29 28 31 56 198
90 29 27 24 64 114
102 31 28 31 68 175
107 31 33 32 73 184
96 28 28 32 61 243
95 30 29 24 69 199
97 24 30 31 65 246
100 31 32 31 67 177
97 17 28 30 65 280
93 31 30 32 60 195
96 24 29 30 64 231
99 31 30 31 66 174
105 31 40 31 71 168
89 24 27 25 62 184
88 25 29 25 62 148
89 24 28 24 62 262
98 31 30 31 65 301
91 25 29 32 58 211
91 32 30 25 63 213
110 33 32 35 74 165
101 27 30 32 66 172
101 33 30 34 65 245
94 27 30 31 61 193
99 27 29 34 62 212
111 27 46 34 75 208
317 286 29 34 67 194
97 27 38 29 66 203
100 31 28 33 65 191
104 32 30 33 68 410
88 25 39 32 54 187
113 32 29 34 76 211
115 27 30 34 80 103
99 33 29 33 64 211
95 29 34 26 67 197
99 34 28 33 64 186
116 68 29 47 66 154
88 26 29 24 60 266
93 33 29 35 55 205
101 34 31 34 65 165
100 34 28 33 65 237
105 34 29 34 69 178
104 32 28 33 69 227
93 33 27 26 65 167
95 25 27 31 61 172
98 29 28 33 62 147
105 33 29 34 69 239
104 32 30 33 69 198
109 33 32 34 74 290
107 33 30 32 72 188
109 32 27 33 74 172
107 32 28 32 72 122
96 25 27 29 65 179
91 25 27 32 57 173
98 26 27 27 69 198
96 25 29 32 63 148
96 30 28 24 70 186
106 32 31 34 70 233
100 33 28 33 65 159
99 30 28 27 69 223
104 34 30 34 68 146
106 32 27 33 70 162
92 32 28 25 65 122
104 33 28 33 69 237
105 32 33 30 73 192
101 32 31 33 67 216
102 31 30 31 69 266
92 29 31 25 65 161
98 24 32 31 66 204
97 32 34 29 67 201
99 32 33 32 65 280
100 32 47 32 66 158
320 289 29 26 64 177
97 27 32 26 70 145
95 26 41 26 66 165
99 26 28 28 69 193
101 26 33 30 69 154
103 33 30 32 69 170
132 50 27 48 65 152
83 19 28 18 57 166
94 26 29 26 66 137
97 25 28 26 69 222
97 25 38 31 64 194
104 31 31 25 77 221
102 32 30 31 68 283
91 24 30 30 59 190
93 24 28 31 60 158
101 30 33 31 68 338
101 31 28 31 69 218
112 30 28 30 80 399
87 29 27 30 54 195
102 30 34 31 70 285
105 17 28 31 71 215
96 31 30 31 63 257
103 32 28 33 68 214
95 22 26 24 68 245
80 31 27 31 47 334
90 30 27 24 64 264
89 18 29 22 65 345
89 31 28 24 62 261
99 31 29 31 65 200
101 32 28 32 67 216
146 116 28 28 63 175
108 27 30 29 77 198
105 32 31 32 71 191
104 25 30 30 73 241
92 30 35 30 60 195
104 24 30 33 69 189
100 25 31 33 65 175
83 23 29 18 63 239
105 31 34 32 70 128
89 26 32 32 55 137
84 32 31 18 63 136
106 33 32 34 71 82
108 31 37 33 73 134
103 23 31 32 69 148
94 24 50 31 61 95
93 32 29 25 65 114
95 32 32 25 68 167
94 31 30 32 60 86
112 22 29 39 67 112
107 30 29 31 74 93
86 28 31 23 61 135
89 22 32 29 58 125
88 28 32 22 64 79
97 22 31 29 65 193
89 25 33 23 64 144
92 29 34 24 67 132
89 28 27 23 64 209
104 30 29 30 72 171
134 107 27 24 66 181
92 22 36 24 66 165
88 24 38 23 63 201
89 24 25 24 63 181
88 24 31 23 63 191
88 30 27 24 63 246
89 24 28 23 61 215
90 26 26 30 58 203
104 30 28 30 72 189
122 30 27 30 90 243
95 28 29 29 63 222
97 30 29 30 65 187
91 22 26 25 64 290
102 29 28 29 71 165
101 31 30 31 68 326
99 31 28 31 66 181
88 25 26 24 61 360
98 29 27 29 66 230
102 30 26 31 68 227
98 30 26 31 65 232
81 31 30 17 61 366
92 24 25 23 66 206
101 30 28 30 69 233
94 30 29 24 68 167
97 24 29 30 65 243
90 31 28 24 64 199
97 30 31 30 65 301
88 24 30 24 62 192
127 96 30 32 66 251
