1742 18 29 18 1721 205
151 23 127 24 71 212
90 20 30 22 66 219
83 18 28 18 62 333
56 18 27 18 36 282
57 17 39 18 36 266
85 17 66 18 66 205
103 18 70 18 83 290
84 19 64 19 61 309
98 17 80 22 67 243
82 17 25 17 63 225
51 17 27 13 35 306
85 17 67 17 36 203
85 18 57 19 62 236
90 27 52 29 55 191
96 27 55 26 68 346
94 33 61 26 64 209
98 70 27 27 62 230
98 69 27 24 67 167
89 27 62 27 51 212
101 21 79 21 52 212
87 16 70 16 37 181
95 16 78 16 73 184
95 16 69 20 72 221
86 16 69 15 61 206
72 46 24 16 39 228
336 308 28 13 35 179
90 29 28 29 59 274
91 24 66 24 63 237
89 23 28 27 60 188
90 32 27 28 59 252
73 17 26 12 59 178
66 39 26 14 39 445
78 16 61 16 35 133
98 19 78 23 61 117
86 19 66 19 52 215
102 30 28 31 69 186
89 24 32 30 57 203
58 16 25 16 37 248
58 16 41 15 35 166
94 18 75 18 36 218
87 16 70 17 43 247
101 25 75 21 65 226
90 18 71 19 49 162
99 16 82 16 41 216
97 18 77 19 55 156
93 16 76 16 41 162
96 21 73 26 59 199
99 24 75 24 59 266
95 23 71 24 52 128
91 17 72 24 37 346
65 18 27 18 45 147
66 36 28 11 36 146
91 63 28 20 61 238
92 23 67 24 54 260
88 20 67 22 51 151
102 26 75 26 58 160
99 29 69 21 59 172
92 17 74 17 48 171
100 22 77 22 57 205
100 19 79 18 57 135
97 69 27 17 66 214
89 23 62 26 60 132
97 70 26 30 64 163
122 31 58 30 90 111
89 46 28 26 62 248
99 53 26 30 66 141
88 53 29 28 58 149
93 63 27 29 63 139
121 67 28 27 92 191
90 40 27 31 57 235
99 47 26 31 66 230
93 48 26 27 64 166
98 48 26 31 65 321
99 47 26 31 66 193
94 32 34 26 66 256
147 25 55 26 62 157
282 253 28 18 40 201
103 32 30 33 68 262
94 30 29 26 66 185
84 18 28 18 63 297
95 30 26 25 68 133
93 25 27 26 65 195
93 37 27 23 67 218
89 42 27 21 64 168
106 42 29 28 76 216
129 35 36 28 70 28731
56 17 32 17 37 198
139 42 96 15 37 245
102 26 72 27 73 183
105 32 28 33 70 226
84 25 34 26 37 19326
95 26 29 23 69 236
93 26 28 33 58 150
99 32 29 29 68 230
93 32 30 27 63 177
94 25 28 25 66 171
107 32 31 33 72 178
106 31 28 32 71 228
81 27 29 32 47 210
104 27 28 32 69 181
96 28 29 28 66 182
91 25 28 32 57 210
106 32 32 32 71 164
106 31 30 31 72 163
104 32 62 32 70 130
91 30 29 25 64 197
98 25 68 33 62 154
104 31 30 32 69 135
120 47 27 49 69 185
88 32 29 24 62 153
91 31 39 31 58 218
105 32 48 33 70 168
104 31 32 32 70 262
99 31 36 30 67 205
91 31 29 29 60 309
89 31 46 24 62 267
167 23 143 30 93 235
101 16 84 16 62 244
98 29 62 29 66 207
99 30 61 31 67 301
354 321 32 31 71 185
95 28 28 28 65 316
97 27 39 27 68 243
67 37 29 15 36 216
169 16 152 16 37 286
62 15 27 18 42 213
62 33 28 20 37 185
96 68 27 25 68 287
100 30 57 30 68 253
101 66 35 19 63 206
95 27 55 27 66 167
97 30 37 30 65 301
100 31 41 31 67 209
93 26 42 26 65 210
95 55 38 45 39 180
105 38 28 28 71 139
90 30 28 24 63 267
91 25 45 26 64 157
101 30 56 30 68 177
106 30 38 32 72 149
97 30 34 30 64 225
100 32 45 33 65 108
88 53 32 26 60 133
97 25 41 26 70 104
99 30 48 31 66 114
94 59 34 18 64 117
75 22 47 22 51 119
94 25 68 30 62 98
104 21 82 20 64 75
80 16 63 16 43 62
101 27 73 29 70 88
101 30 63 31 68 96
103 29 28 30 70 131
91 29 52 29 60 96
102 29 29 28 72 88
208 175 33 28 56 121
87 23 52 21 65 150
96 28 52 24 69 101
94 29 56 29 63 176
87 18 67 15 63 649
114 15 98 16 65 129
82 31 27 23 55 241
99 14 26 21 72 146
93 31 26 25 66 128
61 18 27 19 40 145
54 15 38 15 37 174
80 53 25 14 58 231
97 70 26 16 46 156
96 71 25 26 59 171
97 18 78 17 67 152
99 72 26 16 37 180
97 15 81 15 44 228
86 39 46 15 36 191
98 22 75 20 64 151
92 16 67 27 63 397
93 12 80 20 60 238
104 16 87 16 40 226
88 16 25 16 70 302
55 15 27 16 37 196
58 15 42 16 39 188
89 16 72 16 37 340
94 21 72 21 57 160
100 20 79 24 57 184
85 16 68 29 36 334
102 16 85 16 38 322
105 16 88 18 78 233
93 22 26 28 61 243
92 21 65 21 68 201
105 19 82 19 67 207
84 19 25 32 48 295
91 33 37 25 60 274
80 29 50 30 46 146
94 28 65 28 62 216
92 21 70 26 57 187
76 23 26 19 56 201
88 17 28 22 64 196
92 24 26 23 67 164
101 32 37 30 69 176
56 15 39 16 36 167
73 15 57 15 36 211
105 15 88 15 62 181
105 27 77 29 72 144
89 29 27 22 65 141
80 16 30 16 61 216
77 15 31 15 60 148
54 16 27 16 36 139
74 16 57 15 46 246
92 22 69 23 64 175
90 30 25 29 59 228
84 20 25 20 61 177
53 25 27 9 36 218
90 63 26 15 46 171
94 19 74 20 66 192
95 25 69 25 59 199
95 21 73 17 63 163
103 41 61 42 37 205
80 16 63 16 54 137
101 24 76 20 61 167
88 16 72 16 58 142
96 18 76 18 51 147
92 16 75 16 37 224
97 17 79 18 76 219
87 21 34 22 62 295
80 17 29 16 62 194
98 28 27 14 82 216
57 27 29 14 36 229
80 16 62 16 36 189
380 352 28 21 58 200
84 21 25 21 60 196
76 18 34 14 60 303
66 38 28 15 39 224
168 68 99 15 39 241
60 15 30 16 41 171
65 36 28 15 36 203
101 72 28 23 67 215
91 23 55 25 64 228
88 20 62 19 67 283
92 16 76 16 60 208
91 16 74 16 63 251
98 18 79 18 65 199
107 17 88 17 68 240
82 28 51 27 52 214
93 16 76 16 37 181
101 16 27 27 72 269
89 20 27 20 61 5437
97 21 75 21 69 319
100 29 29 30 68 192
98 24 69 31 65 233
94 35 58 32 48 185
99 18 80 18 47 225
96 16 78 16 37 185
98 16 81 16 66 190
83 16 30 16 65 247
56 16 28 16 38 133
84 55 28 14 37 189
93 66 26 17 51 240
86 18 67 18 53 167
101 22 77 26 66 170
86 24 61 20 63 211
90 15 73 15 59 959
98 15 82 15 65 146
88 16 25 18 68 216
80 16 25 16 62 149
53 16 28 15 36 240
78 16 61 26 36 160
86 20 66 20 61 183
97 21 75 26 55 153
61 16 27 17 43 189
109 48 26 35 70 252
102 28 31 29 70 149
105 31 27 32 70 163
105 29 75 30 48 94
54 17 27 17 35 147
59 16 42 16 37 105
102 18 80 29 71 124
93 25 63 27 63 400
91 16 74 16 35 115
93 17 76 17 51 127
338 307 29 28 56 187
101 25 36 28 71 117
94 45 28 29 63 182
97 47 29 26 69 119
95 50 29 27 66 215
88 57 30 21 64 108
83 16 66 16 36 130
109 76 33 32 61 103
98 63 34 22 72 152
99 65 33 21 58 146
90 60 29 15 46 172
98 69 28 17 60 182
163 18 144 19 48 259
97 19 77 19 44 135
95 26 28 33 60 181
99 33 27 33 64 185
106 33 64 33 70 165
91 16 30 23 63 183
90 26 29 28 61 194
99 26 72 29 63 118
98 29 64 30 66 133
92 22 31 26 63 156
93 29 27 28 62 118
83 21 29 20 61 205
95 16 29 29 64 157
78 17 33 16 60 140
67 16 50 17 39 137
100 69 30 15 40 141
99 69 30 13 46 102
87 17 69 17 45 218
84 16 67 17 50 281
89 20 68 20 54 128
97 29 68 31 61 149
105 25 78 22 62 166
95 22 72 23 65 155
94 25 68 26 64 179
102 26 75 27 69 171
93 26 67 26 52 111
70 17 27 19 48 201
88 31 30 23 63 194
86 40 29 20 64 194
142 44 34 15 36 63368
94 26 29 23 69 237
87 27 27 27 58 173
55 16 29 15 36 258
82 48 33 21 36 267
102 23 54 26 74 241
96 55 27 27 68 225
87 56 25 24 62 259
343 314 28 22 67 200
97 26 26 27 68 361
88 26 27 21 65 211
91 28 26 22 67 228
93 32 35 22 69 234
85 39 34 20 63 226
90 47 26 21 67 174
89 57 27 21 66 197
87 60 26 16 37 228
86 15 70 16 38 199
97 16 80 16 37 199
91 16 74 16 56 278
97 17 79 16 45 228
102 16 84 16 44 365
88 17 70 17 60 225
90 13 26 18 69 1245
84 16 30 17 64 371
60 18 34 18 40 241
83 53 29 18 45 335
97 69 27 14 48 368
97 66 30 17 37 295
100 70 29 22 76 236
95 64 29 21 62 270
105 61 28 25 75 209
92 55 26 23 66 320
98 60 27 27 68 256
103 58 27 29 71 219
104 32 27 33 69 383
102 32 31 32 67 234
101 32 29 32 66 254
91 41 46 25 64 343
82 47 28 20 60 295
103 55 27 30 71 250
103 30 46 31 70 242
95 48 30 26 67 188
97 49 32 27 67 274
90 49 30 27 61 214
98 53 28 26 69 198
89 51 27 25 62 334
95 29 46 29 64 199
96 64 31 26 62 337
86 25 56 26 58 179
