1338 4 49 10 1323
167 5 156 10 39
76 4 66 10 51
100 4 90 10 38
190 5 179 11 50
104 4 94 11 50
112 31 76 38 51
182 4 173 10 40
115 5 105 12 49
184 3 174 10 49
102 4 94 11 48
105 3 97 10 49
191 4 107 10 54
106 4 96 10 43
105 4 96 9 46
201 5 191 10 50
115 15 95 11 51
174 68 99 10 50
102 5 91 10 48
110 3 97 10 49
117 4 108 9 50
172 3 164 9 49
104 3 96 9 49
189 4 180 9 48
103 3 95 9 50
116 4 77 9 48
109 3 101 9 50
176 52 102 11 51
111 4 98 10 52
187 4 177 11 51
109 4 95 11 51
185 4 176 11 43
103 5 93 11 43
118 3 110 9 55
177 3 104 9 51
107 4 99 10 51
117 4 103 10 47
175 4 105 9 51
104 16 70 20 50
106 4 97 9 41
194 4 184 9 47
101 4 91 9 40
104 3 97 9 39
190 4 180 10 44
103 3 95 9 56
112 2 104 9 38
188 3 180 11 50
117 13 98 21 48
179 3 171 9 42
107 4 97 11 49
191 4 181 13 53
108 4 99 11 38
189 3 181 11 51
101 4 92 10 51
106 4 97 11 49
117 4 108 11 49
179 63 101 20 50
102 3 67 11 51
109 5 99 12 47
186 80 102 10 50
100 3 91 9 49
95 4 86 10 44
107 4 97 10 53
112 3 103 11 50
187 78 104 10 50
192 26 159 33 51
107 4 97 11 47
110 7 95 12 50
188 4 178 11 52
103 4 94 10 51
201 5 191 11 47
93 3 86 10 45
195 14 100 13 47
104 4 95 10 52
114 4 105 10 46
181 4 171 10 49
108 4 100 9 49
98 3 89 10 49
107 4 97 10 43
185 4 98 10 50
104 3 95 9 40
108 5 98 9 54
186 84 97 26 43
107 3 99 10 49
109 4 101 10 50
188 3 180 9 55
99 4 90 10 49
103 3 94 9 44
115 4 106 14 47
180 3 102 11 49
106 4 97 11 50
108 3 101 10 49
118 8 106 10 47
167 60 102 10 54
107 5 70 10 56
187 3 179 10 42
114 5 105 10 54
101 3 92 10 50
183 7 170 9 48
108 3 101 10 48
193 3 184 10 50
101 4 92 11 52
113 3 106 10 45
183 3 174 10 44
104 4 96 10 44
114 28 80 33 42
186 4 104 10 51
100 3 92 10 44
101 3 94 10 56
95 3 88 10 54
99 3 92 11 52
102 3 95 10 52
118 3 109 11 44
181 3 172 9 56
122 3 114 10 51
96 3 88 9 55
177 73 99 27 55
103 3 96 11 42
103 3 95 9 54
189 3 108 9 53
105 4 95 9 43
115 3 88 9 57
179 4 98 9 55
107 3 98 9 39
192 4 184 9 43
105 2 98 9 39
111 27 78 22 57
183 3 174 9 44
105 3 96 9 45
111 3 103 9 40
185 4 176 11 55
107 3 99 11 44
107 4 98 11 56
187 3 178 10 51
116 4 107 9 44
179 4 169 10 56
102 20 70 22 44
102 4 94 11 55
114 4 104 10 53
188 76 107 10 54
105 3 97 10 57
198 3 189 10 55
190 6 177 10 54
110 5 99 9 40
192 3 184 10 55
115 3 105 11 56
183 5 173 10 55
110 22 80 23 43
191 4 182 9 48
110 4 101 11 54
185 2 173 9 54
108 4 98 11 52
100 4 91 9 53
193 3 185 10 54
106 5 97 9 41
190 3 181 9 56
105 3 97 9 43
189 4 106 9 55
119 26 90 11 41
183 77 100 11 56
106 4 97 11 42
191 6 180 14 56
106 7 93 12 42
111 5 100 12 53
187 77 104 12 55
117 6 106 11 44
175 4 101 10 57
112 5 99 11 55
191 3 182 9 55
100 3 93 9 41
105 16 69 12 44
112 3 104 9 47
181 75 100 11 50
104 3 96 9 42
119 4 110 10 56
172 3 100 9 43
108 3 99 10 55
113 4 104 9 54
183 3 175 10 55
108 4 98 9 55
124 3 116 9 54
163 3 155 9 57
199 16 164 11 43
104 31 68 38 43
103 3 96 10 47
194 4 186 26 44
95 3 87 10 56
100 3 93 9 49
117 4 109 10 53
181 3 105 9 54
101 3 93 10 56
114 4 105 11 53
190 82 103 20 55
99 3 91 10 54
111 5 101 9 52
113 3 104 9 55
169 3 161 9 51
111 4 101 10 43
189 3 181 9 56
105 3 98 9 44
102 3 94 10 53
191 3 184 9 51
99 3 92 9 42
109 31 74 39 54
101 3 92 9 41
116 3 109 9 55
180 69 106 9 54
100 3 92 9 42
194 3 185 10 53
110 4 102 10 43
93 4 85 10 54
93 3 86 9 50
103 6 92 11 51
104 3 94 10 54
196 26 162 27 55
102 5 91 12 43
108 4 97 10 49
126 81 39 9 54
161 56 100 11 54
103 4 95 10 43
120 4 110 9 43
172 15 152 11 44
102 3 94 10 42
108 4 97 9 56
190 3 182 10 50
105 25 74 24 43
97 4 88 9 52
103 3 96 10 50
190 3 112 9 48
101 5 89 9 41
107 3 98 9 54
103 3 95 9 53
188 86 96 9 55
56 3 38 9 43
151 41 106 9 37
192 2 185 10 41
104 3 94 9 43
116 12 87 14 54
176 74 41 9 46
108 3 100 9 47
121 3 107 9 39
169 67 98 26 44
103 3 94 9 76
107 3 99 9 56
189 4 180 9 38
101 3 94 10 42
115 3 107 10 53
190 80 105 10 56
114 15 89 21 44
185 6 106 10 54
192 6 105 10 45
103 4 94 12 57
106 3 97 10 52
190 5 179 10 45
100 3 92 9 43
108 3 99 9 55
191 5 181 10 55
108 3 99 10 37
108 18 83 22 54
182 80 99 9 48
108 3 101 9 55
112 2 104 10 53
181 76 100 9 54
101 3 93 9 42
101 2 94 9 56
102 3 94 9 53
196 88 102 10 54
105 3 96 10 54
193 3 184 10 53
115 31 73 24 41
195 3 187 10 55
98 3 89 26 43
187 3 111 10 48
109 5 99 9 41
190 3 183 10 56
116 2 109 10 43
107 4 98 9 56
182 72 105 10 53
101 3 93 10 43
192 4 184 10 55
105 4 96 10 55
111 35 71 42 42
188 3 180 9 51
105 3 98 10 56
194 4 105 9 44
111 3 101 10 54
188 4 179 11 53
98 3 90 10 41
195 6 183 11 54
107 4 98 10 60
124 4 116 11 55
173 64 105 10 55
194 12 160 15 44
102 3 93 12 46
101 3 92 10 54
106 3 96 10 51
196 5 186 10 55
101 3 93 10 57
119 3 111 11 50
178 3 106 9 56
192 4 182 10 44
102 3 94 10 55
98 26 66 22 56
99 4 90 10 46
106 4 96 10 54
105 4 97 12 49
195 3 187 13 55
100 3 92 11 55
191 5 107 10 49
106 3 98 11 57
104 3 96 9 53
106 3 100 25 56
192 79 106 27 55
112 4 104 10 55
177 3 169 10 53
108 3 101 11 37
101 3 92 10 53
107 3 99 9 52
186 79 101 9 55
106 3 97 9 44
194 5 183 9 56
101 3 94 10 45
111 3 103 9 47
186 3 178 9 51
112 20 76 25 55
183 3 174 10 48
105 3 97 10 43
202 4 193 9 55
100 2 93 9 42
100 4 92 9 55
102 3 94 9 53
97 3 88 10 53
190 4 182 27 56
102 3 95 9 40
105 3 97 9 53
194 4 183 9 53
115 28 82 24 41
117 3 110 10 43
172 3 164 11 55
99 4 91 9 54
118 5 109 9 52
179 3 103 10 56
102 3 94 10 44
112 4 102 10 56
188 3 180 10 54
102 3 94 10 44
193 20 170 14 56
100 4 91 10 44
194 6 105 10 54
102 3 94 10 57
104 3 97 10 53
105 3 97 11 44
188 85 98 10 56
110 3 101 10 44
101 3 93 10 55
194 3 185 10 50
99 5 90 11 55
104 2 97 9 53
188 86 97 36 54
101 3 93 10 54
112 6 101 10 54
188 3 180 10 55
110 4 101 10 43
188 5 178 10 57
116 4 107 9 51
189 3 180 10 55
99 3 90 10 55
100 3 91 9 47
105 4 96 10 55
194 85 104 9 54
117 15 92 16 44
185 3 107 9 56
116 3 108 10 43
177 71 100 10 57
105 3 97 10 44
196 3 186 10 43
99 3 92 10 42
198 4 187 9 57
96 3 87 9 54
106 3 98 10 53
104 2 97 10 55
188 4 113 10 48
119 33 79 37 44
182 3 175 10 54
101 3 93 10 57
98 4 89 9 53
109 3 101 9 52
191 3 100 10 53
101 3 93 9 44
99 3 92 9 39
102 3 95 15 41
102 3 94 9 46
136 4 39 10 38
158 52 101 9 38
112 3 104 9 57
184 29 146 32 39
109 3 101 10 57
95 3 86 10 46
103 4 95 10 45
106 3 98 10 52
183 3 175 10 56
104 3 97 9 44
113 3 104 9 49
186 3 179 10 54
101 3 92 10 56
103 4 94 10 51
123 21 93 19 53
172 66 102 9 56
104 3 97 10 42
191 3 184 10 56
103 3 95 9 45
102 3 94 11 55
192 4 183 10 54
105 3 98 10 43
96 3 88 10 54
104 3 95 10 50
109 3 102 9 50
184 78 101 9 51
97 29 61 36 41
108 4 100 10 45
99 3 92 10 55
101 3 94 10 54
191 4 182 11 55
108 3 100 9 44
189 3 182 9 56
106 3 99 9 45
101 3 93 11 55
109 3 102 10 43
189 5 180 10 48
104 2 97 10 54
199 10 180 11 53
88 3 78 11 38
112 4 102 9 47
187 3 179 10 44
108 3 100 10 43
103 3 95 10 55
187 3 179 10 54
102 3 93 10 43
201 6 189 10 55
104 3 95 12 43
118 3 110 10 55
176 3 102 10 56
112 36 71 45 45
189 83 101 13 47
103 3 95 10 55
195 4 186 11 42
99 4 90 11 43
202 6 189 11 54
97 4 87 11 44
106 3 98 10 53
114 3 107 10 55
181 3 173 10 55
96 4 88 11 43
200 35 159 32 52
103 3 94 11 52
99 3 91 10 54
121 4 111 11 52
174 4 101 11 57
197 4 109 11 52
100 4 91 11 42
104 3 96 11 55
110 4 101 11 54
120 3 112 10 45
171 63 103 31 43
