CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
9,432824320000,0,0,2023-04-26 09:09:39 +0000 UTC,18028,true,fusion-20042-k8s-as1
1722,512053248000,0,0,2023-04-26 09:09:51 +0000 UTC,12087,true,fusion-20042-k8s-as1
