CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
5,433115136000,0,0,2023-04-26 09:25:46 +0000 UTC,14391,true,fusion-20045-controller
5,433115136000,0,0,2023-04-26 09:25:59 +0000 UTC,12362,true,fusion-20045-controller
