CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
4,432947200000,0,0,2023-04-26 09:36:57 +0000 UTC,15349,true,fusion-20055-controller
5,432947200000,0,0,2023-04-26 09:37:08 +0000 UTC,10396,true,fusion-20055-controller
