CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
5,433041408000,0,0,2023-04-26 09:23:43 +0000 UTC,19322,true,fusion-20043-controller
3262,507039744000,0,0,2023-04-26 09:23:55 +0000 UTC,11862,true,fusion-20043-controller
