CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
9,432807936000,0,0,2023-04-26 08:45:16 +0000 UTC,15912,true,fusion-20019-k8s-as1
767,496926720000,0,0,2023-04-26 08:45:35 +0000 UTC,19308,true,fusion-20019-k8s-as1
