CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
9,432787456000,0,0,2023-04-26 09:01:11 +0000 UTC,17249,true,fusion-20034-k8s-as1
1278,508403712000,0,0,2023-04-26 09:01:25 +0000 UTC,14015,true,fusion-20034-k8s-as1
