CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
5,432979968000,0,0,2023-04-26 09:04:45 +0000 UTC,13861,true,fusion-20027-controller
1143,485093376000,0,0,2023-04-26 09:05:02 +0000 UTC,16836,true,fusion-20027-controller
3680,552493056000,0,0,2023-04-26 09:05:17 +0000 UTC,14498,true,fusion-20027-controller
