CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
1041,3568373760000,0,0,2023-05-04 13:13:00 +0000 UTC,17469,true,det-20013-gpu1
16,1289482240000,0,0,2023-05-04 13:12:27 +0000 UTC,13716,true,det-20013-gpu1
236,3544928256000,0,0,2023-05-04 13:12:42 +0000 UTC,15493,true,det-20013-gpu1
