CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
1038,3561598976000,0,0,2023-05-04 13:08:26 +0000 UTC,12071,true,det-20011-gpu1
16,1285619712000,0,0,2023-05-04 13:08:03 +0000 UTC,16518,true,det-20011-gpu1
328,3546427392000,0,0,2023-05-04 13:08:14 +0000 UTC,10683,true,det-20011-gpu1
