CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
16,1284530176000,0,0,2023-05-04 12:44:25 +0000 UTC,19104,true,det-20001-gpu1
16,1284530176000,0,0,2023-05-04 12:44:43 +0000 UTC,17889,true,det-20001-gpu1
645,3555512320000,0,0,2023-05-04 12:45:00 +0000 UTC,17278,true,det-20001-gpu1
721,3557019648000,0,0,2023-05-04 12:45:10 +0000 UTC,10051,true,det-20001-gpu1
675,3569238016000,0,0,2023-05-04 12:45:29 +0000 UTC,18695,true,det-20001-gpu1
678,3573645312000,0,0,2023-05-04 12:45:44 +0000 UTC,14978,true,det-20001-gpu1
