CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
16,1285947392000,0,0,2023-05-04 13:16:44 +0000 UTC,18403,true,det-20015-gpu1
16,1285947392000,0,0,2023-05-04 13:17:04 +0000 UTC,19546,true,det-20015-gpu1
807,3552915456000,0,0,2023-05-04 13:17:21 +0000 UTC,17496,true,det-20015-gpu1
1042,3563929600000,0,0,2023-05-04 13:17:33 +0000 UTC,12334,true,det-20015-gpu1
