CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
15,1285120000000,0,0,2023-05-04 12:59:05 +0000 UTC,16553,true,det-20007-gpu1
639,3559501824000,0,0,2023-05-04 12:59:25 +0000 UTC,19658,true,det-20007-gpu1
1037,3570294784000,0,0,2023-05-04 12:59:40 +0000 UTC,14478,true,det-20007-gpu1
