CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
16,1285652480000,0,0,2023-05-04 13:05:37 +0000 UTC,10949,true,det-20010-gpu1
16,1285652480000,0,0,2023-05-04 13:05:53 +0000 UTC,15157,true,det-20010-gpu1
797,3556315136000,0,0,2023-05-04 13:06:06 +0000 UTC,13887,true,det-20010-gpu1
1045,3570163712000,0,0,2023-05-04 13:06:26 +0000 UTC,19520,true,det-20010-gpu1
