CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
514,3547553792000,0,0,2023-05-04 12:52:33 +0000 UTC,13295,true,det-20004-gpu1
1037,3561807872000,0,0,2023-05-04 12:52:43 +0000 UTC,10036,true,det-20004-gpu1
1004,3574562816000,0,0,2023-05-04 12:52:58 +0000 UTC,14809,true,det-20004-gpu1
16,1288253440000,0,0,2023-05-04 12:52:20 +0000 UTC,16662,true,det-20004-gpu1
