CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
591,3568783360000,0,0,2023-05-04 12:42:56 +0000 UTC,13177,true,det-20000-gpu1
589,3574620160000,0,0,2023-05-04 12:43:09 +0000 UTC,12749,true,det-20000-gpu1
16,1287852032000,0,0,2023-05-04 12:41:35 +0000 UTC,15722,true,det-20000-gpu1
16,1287852032000,0,0,2023-05-04 12:41:46 +0000 UTC,10391,true,det-20000-gpu1
809,3553230848000,0,0,2023-05-04 12:41:57 +0000 UTC,11237,true,det-20000-gpu1
595,3557490688000,0,0,2023-05-04 12:42:16 +0000 UTC,19291,true,det-20000-gpu1
603,3562582016000,0,0,2023-05-04 12:42:29 +0000 UTC,12297,true,det-20000-gpu1
615,3565690880000,0,0,2023-05-04 12:42:43 +0000 UTC,14497,true,det-20000-gpu1
