CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
1,1285980160000,0,0,2023-05-04 13:19:14 +0000 UTC,18597,true,det-20016-gpu1
345,3550887936000,0,0,2023-05-04 13:19:26 +0000 UTC,11663,true,det-20016-gpu1
1048,3563393024000,0,0,2023-05-04 13:19:41 +0000 UTC,15567,true,det-20016-gpu1
1050,3573874688000,0,0,2023-05-04 13:19:56 +0000 UTC,14226,true,det-20016-gpu1
