CPU,Memory,Storage,StorageEphemeral,CollectedTime,Window,Available,PodName
16,1283850240000,0,0,2023-05-04 12:56:43 +0000 UTC,17338,true,det-20006-gpu1
65,2576125952000,0,0,2023-05-04 12:56:59 +0000 UTC,16254,true,det-20006-gpu1
1027,3564224512000,0,0,2023-05-04 12:57:16 +0000 UTC,16981,true,det-20006-gpu1
1042,3574083584000,0,0,2023-05-04 12:57:28 +0000 UTC,11405,true,det-20006-gpu1
