22,1,875.8853743388534,349.0183391719774,291.11717266455696,122.4570981841209,0.931565523147583,0,1
22,2,350.9051525853322,330.40220244881186,371.56277109866755,207.55679597916054,0.8420040011405945,0,1
22,4,594.2659508206549,344.16853968119335,342.040132613098,171.6669537613061,0.8460044860839844,0,1
23,1,864.4419333963151,345.3552375294586,291.5870367669147,123.08072601488247,0.931745171546936,0,1
23,2,333.7352551118578,326.9301758289656,379.0203291701494,211.24626829907012,0.8315061926841736,0,1
23,4,590.4991957006355,341.88056243347035,344.615764019522,172.50746945144073,0.9135912656784058,0,1
24,1,851.0996487608375,342.63513585249785,291.646043210848,123.67470284945952,0.9536805152893066,0,1
24,2,323.42441014188216,325.0554320425871,377.0195033706137,209.37403240773332,0.8522264957427979,0,1
24,4,584.1402734425494,340.1603480869692,343.2379648292234,170.6942031168351,0.8876522779464722,0,1
25,1,837.0757644849505,341.12651866691044,291.176612588801,123.91590284765576,0.9178662300109863,0,1
25,2,309.50982990357534,323.3194470110908,377.7899029235068,209.47493685614538,0.8774498105049133,0,1
25,4,575.3443061437108,339.32296510413767,342.655041172734,169.29283742786816,0.8734756708145142,0,1
26,1,825.2397810128658,340.57835993645176,279.7675889281875,118.9494200314717,0.9248834848403931,0,1
26,2,299.6985324972485,323.13860937729453,369.37298233033584,203.6662695611494,0.8900013566017151,0,1
26,4,564.6295211723716,338.347250924518,344.5236653586657,168.95314076081502,0.8057117462158203,0,1
27,1,810.4264236656468,338.19348378069475,277.52773417190497,118.20630955469542,0.9079651236534119,0,1
27,2,276.36820682942636,320.33876520399514,374.45809692029786,205.84501656949158,0.9172785878181458,0,1
27,4,556.9564898090218,336.48968036164683,346.35349897584797,168.94410756896653,0.9108206629753113,0,1
27,5,1107.0786738518918,366.69874877929686,158.47658784309118,116.53255615234374,0.5939962863922119,0,1
28,1,794.0726267145485,336.0911488760577,280.03787913596614,119.46057090892029,0.8684115409851074,0,1
28,2,254.95937313590855,319.5373969549073,376.8600865217487,206.37876928474822,0.8280131816864014,0,1
28,4,547.3350530679354,335.56785664743535,348.15049118617407,169.07138065857956,0.9365487098693848,0,1
29,1,780.3408811436339,335.43465892569066,278.1333261917065,118.66791288834735,0.8002709150314331,0,1
29,2,231.49538411649988,317.3564519227655,384.23341462687307,210.44293137672616,0.9154963493347168,0,1
29,4,535.4160907865206,334.07089365639973,352.57101269557626,170.98612358160597,0.9600515365600586,0,1
30,1,758.6433101648637,335.28642979580843,273.4335110538803,117.05529891568568,0.7247987985610962,0,1
30,2,212.00646752318508,314.7602983290402,383.9398561628705,209.70712018986674,0.8927916884422302,0,1
30,4,521.9593388939996,332.9213889310753,354.79294329695404,171.83408098678603,0.974018394947052,0,1
30,6,1047.10825409145,362.1285278320313,218.24689513741268,122.13773803710937,0.5865840911865234,0,1
31,1,737.4325128297224,334.6766040209534,267.309116929449,114.4065405331372,0.7230743169784546,0,1
31,2,191.93762378181495,313.28970079708216,379.462330197188,205.11084709299698,0.8105863928794861,0,1
31,4,508.74166659444404,331.8478348223641,358.1927897334042,173.29619449310258,0.9681324362754822,0,1
31,6,1027.7652201066574,351.3673212466041,232.95133671920556,130.04104436252555,0.6200647354125977,0,1
32,1,723.2976330317467,334.15133313580134,265.59659197324163,113.90435732178582,0.702720582485199,0,1
32,2,169.08780357185677,313.38775192411634,377.6325019180911,201.78010549528338,0.8283414244651794,0,1
32,4,490.1009064432003,330.4840544156838,363.92520321440446,175.63657952888641,0.9736562967300415,0,1
32,6,1010.0826060473452,349.8596798146204,245.15012881329568,136.14077929588166,0.7485408186912537,0,1
33,1,701.0249644495761,334.19707547235566,262.4329200476518,112.69254238559644,0.6351255774497986,0,1
33,2,148.21251819881317,313.9425956344576,377.77289980128984,199.74644558232814,0.5861276984214783,0,1
33,4,479.11783688391506,331.7822298821096,361.26918634939415,173.82942285183483,0.9805849194526672,0,1
33,6,996.7993589871929,349.1003309946792,251.55612517947642,138.56359754370615,0.8466149568557739,0,1
34,1,687.701106980104,333.98005919954267,259.56966211362214,111.81169025493699,0.6246399879455566,0,1
34,2,133.87983909161431,314.4061937603274,379.8794920569046,198.65747605455078,0.7532205581665039,0,1
34,4,470.27282735335757,332.13306938297194,362.8150517303943,173.63691306507152,0.975786030292511,0,1
34,6,982.4931848451972,342.92686732797654,266.21822091997916,145.4439202701612,0.866560697555542,0,1
35,1,674.4043459916198,333.9191469768884,257.6295342597605,110.96196723715478,0.6442034840583801,0,1
35,2,120.3381161153743,313.6692807432343,385.2262015833004,200.08254075545415,0.7568597197532654,0,1
35,4,462.86781022419757,332.04813260353114,366.1405034385932,174.31177523271285,0.9720374941825867,0,1
35,6,971.9452566141226,341.44251328034204,271.22538733345175,146.24905716936485,0.8934740424156189,0,1
36,2,106.82799412967907,315.1423223633145,392.275183820892,202.9714045583997,0.8772050142288208,0,1
36,4,457.66485466201794,332.9803081881175,366.140168621008,173.08807176570338,0.9617733955383301,0,1
36,6,963.84862554036,340.49038560217866,275.9020541175695,146.4368382712556,0.864802360534668,0,1
36,3,684.2506680750193,336.01123954960735,228.57621686431605,108.14265008003156,0.5613271594047546,0,1
37,2,87.4085530004597,312.802731355308,406.248148426862,209.87518967430788,0.8705160021781921,0,1
37,4,450.1250603398013,333.3884940975475,373.14279948464065,175.97268559755045,0.9583730697631836,0,1
37,6,953.9001682458081,338.9977808022619,284.18055433346456,148.4322181530893,0.8807606101036072,0,1
37,3,670.4561757112017,334.8195118686658,237.1357470923144,110.22445202955313,0.5871015787124634,0,1
38,2,69.29645935501773,313.6045680187177,409.54502115803035,209.9199415948358,0.8073676228523254,0,1
38,4,442.1810904057402,333.53500723103014,379.4633842016565,177.96190050758887,0.9300372004508972,0,1
38,6,946.1786589457399,336.5319455869503,289.7638850511338,148.4781062393766,0.8410921096801758,0,1
38,3,657.6065935928112,333.3720458553268,243.3926294178565,112.65751835205363,0.5803669095039368,0,1
39,2,44.844490079108624,311.64917368118404,422.1474959964842,214.29814661918977,0.772395133972168,0,1
39,4,444.64754076335237,335.75931573494165,376.3811037017113,175.80999647720145,0.9741805195808411,0,1
39,6,936.8850337454929,335.52888447012475,294.1694985657084,148.20226161494665,0.9097743630409241,0,1
39,3,646.8800497681914,333.6986143280166,245.11459829252175,112.5426222537603,0.5579032301902771,0,1
40,2,38.746262516834264,313.972280820827,427.18647158888336,216.3199107714232,0.9121304154396057,0,1
40,4,447.2219934610578,338.0058320735128,372.8307359877666,173.28017044097018,0.9789820909500122,0,1
40,6,932.0161983296255,337.73797010769306,291.650561838081,143.85680013496312,0.8124493956565857,0,1
40,3,641.6626847464622,334.55040326929145,241.4973546293853,110.81880746346013,0.4188764691352844,0,1
41,2,29.825699919492024,312.70589364875764,436.55257766321216,221.2201016121272,0.9057389497756958,0,1
41,4,447.81844412789303,339.03518399001246,372.9428409258889,172.26581595448445,0.9731157422065735,0,1
41,6,918.3010447646948,337.9247475190303,296.10463234884406,143.29877456267272,0.8538311123847961,0,1
41,8,381.07109350885514,324.1272033691406,196.29910326549276,94.43562622070313,0.45401597023010254,0,1
42,2,18.28316214177562,312.2681420875657,439.69368801640655,222.42352977158686,0.8732479810714722,0,1
42,4,445.6028489940783,340.30226835968597,377.81870591707707,173.69676934267358,0.9791610836982727,0,1
42,6,907.2550627044218,339.03112713356086,297.7583876249986,141.70981560345564,0.8522719740867615,0,1
42,8,378.82542272968413,324.11745198083133,196.2668741956644,94.43365805058565,0.5718305706977844,0,1
42,3,629.6511625353924,334.92212225223096,229.76832031704126,104.28219993226546,0.4188764691352844,0,1
43,2,8.54790251827103,313.52191991971335,446.09918207532326,226.38516410072015,0.9117609262466431,0,1
43,4,443.2125051517453,340.60841323889605,383.0711742048998,175.22762620871205,0.971646249294281,0,1
43,6,897.469745723439,339.40795498882994,298.0658329782068,139.99836692107837,0.8174074292182922,0,1
43,8,377.39509635730604,325.7956732554454,190.6994707343356,91.7290903129147,0.49877965450286865,0,1
44,2,5.373422948269507,315.0778689057596,442.8220874601748,225.49508030592256,0.9427171349525452,0,1
44,4,441.378222806038,340.34794088727915,388.84761787338806,177.24102449246058,0.982304573059082,0,1
44,6,885.246131003207,339.37341498876697,303.1101466769219,140.51807230746326,0.6758745908737183,0,1
44,8,369.38942736688125,326.0865219167107,189.56029702152378,90.97177684370183,0.6378975510597229,0,1
45,2,0.09528726233648399,314.91805956896013,443.91078692452146,226.77693650773065,0.9680127501487732,0,1
45,4,444.290946635374,340.9031267814043,388.5126259186199,176.16373283504095,0.9812590479850769,0,1
45,6,876.1061102280963,338.6912797097053,308.45461528720654,141.27097108085454,0.8944394588470459,0,1
45,8,367.71395644723003,326.41217326864785,186.9818572809438,89.26935698294395,0.727203369140625,0,1
46,2,0.4884005295413374,315.0536918943567,434.35600220433537,221.88370152410812,0.9373224973678589,0,1
46,4,444.6876448328527,341.23312338049425,390.02170079347775,176.00307127361947,0.9789538979530334,0,1
46,6,865.8971015516295,338.7835206925873,312.8071049183465,142.1369069829137,0.8790102005004883,0,1
46,8,366.2147590581475,326.3836575410188,188.7821350209154,89.65623694530355,0.8490176796913147,0,1
47,2,-1.4054399264480537,317.75780883905804,430.06967197383517,220.0188329428965,0.9549572467803955,0,1
47,4,444.82825939409577,341.2691619094402,392.4114920624845,176.153042308645,0.9783138632774353,0,1
47,6,859.8290487002545,338.5669840730495,312.3706126538677,140.71387280553307,0.9015148878097534,0,1
47,8,358.8225541467254,326.3203947823438,190.0919975524101,89.9337298473178,0.8372074961662292,0,1
48,2,-5.057232451041784,318.41223223973367,428.8041465287623,219.97900312349233,0.96598881483078,0,1
48,4,444.7219157686334,340.34008915838547,398.85937617258065,178.47821216153054,0.9772273898124695,0,1
48,6,855.5709030303424,337.69872925457463,309.6009725573357,138.26606329093673,0.8624463081359863,0,1
48,8,349.42336507866787,325.6798959770779,192.4490938053749,90.88450575664328,0.8124161958694458,0,1
49,2,-7.224088783051542,318.4690569731763,428.57123016287005,220.77236369427584,0.9732689261436462,0,1
49,4,443.99317362463114,339.65445239113467,402.98452633182734,179.9001580912156,0.9802888631820679,0,1
49,6,848.8706366909964,338.20600813990836,313.14074746288435,139.41914234730575,0.8788419365882874,0,1
49,8,341.42693026245126,325.33502953377825,194.88099859530973,91.73971441636458,0.7567728757858276,0,1
50,2,-16.58145986058861,317.3529203933857,441.05365941465766,229.19914596877013,0.9318623542785645,0,1
50,4,441.85723840539373,340.2623793354676,409.6680429433867,182.48913142397677,0.97690749168396,0,1
50,6,842.5971831913449,337.5650192824274,311.4138338611015,137.83237545860925,0.8348731994628906,0,1
50,8,336.16894680686573,325.2131287103935,196.31348970048282,92.14073168180109,0.8508943319320679,0,1
51,2,-29.13208527225899,318.7421975576263,458.50874770538263,241.5730376209904,0.930208683013916,0,1
51,4,440.4243490202532,339.4607268212517,418.8630120743034,186.58717176415504,0.9826238751411438,0,1
51,6,834.5916833579507,336.1967417703104,315.08596346359883,139.125711452855,0.8579476475715637,0,1
51,8,331.09226827633785,325.99721974922346,196.13538135116258,91.46343811288098,0.8320699334144592,0,1
52,2,-22.766196115419888,319.986483068363,437.5709736605439,232.0530383888376,0.9146139025688171,0,1
52,4,441.5379752623354,340.19113822810397,420.0888914795083,186.78455250045485,0.974097490310669,0,1
52,6,824.9047529397733,335.1133361966956,318.9562646979446,140.5355134915764,0.8301659822463989,0,1
52,8,324.81305832191805,325.89504356242276,199.43809162375385,92.69033759088137,0.8998236060142517,0,1
53,2,-15.855571215213814,320.20332088319753,419.27824172842656,223.19614643291055,0.9496779441833496,0,1
53,4,442.4911403278884,340.0895689201202,423.6491808711731,188.22255169988628,0.9793258905410767,0,1
53,6,820.3340475972193,335.7346385609646,315.96944067815616,138.7068568071454,0.8277289867401123,0,1
53,8,319.2785716417311,325.70992005425927,201.2973775152954,93.28327960612917,0.9146564602851868,0,1
54,2,-10.763662399445849,322.573390705297,402.9775677480975,215.1024712464834,0.9093331098556519,0,1
54,4,441.7971038371528,340.8301600283195,428.7889209093382,190.52494777293322,0.9771291613578796,0,1
54,6,816.1766953434321,336.5567842292267,313.564251927192,137.6314753525708,0.9044762253761292,0,1
54,8,314.59065313577435,326.81771772624444,199.48279806912393,91.72924050666317,0.9029104709625244,0,1
55,2,-12.060144906741527,325.39302651905024,397.93103718468046,213.54587864360394,0.9209733009338379,0,1
55,4,442.25491285065834,340.40230458502066,434.59618228478007,193.1072023306784,0.9813763499259949,0,1
55,6,807.2448145692467,335.1840007354296,316.7078588065521,139.1904802393905,0.9150600433349609,0,1
55,8,305.9572244851255,326.88265335058145,202.0004436591832,92.49255995522451,0.8986828923225403,0,1
56,2,-10.424564942556998,328.02145613381947,390.7514607536341,210.3697933432209,0.9002401828765869,0,1
56,4,442.7984094713717,339.23547663020145,441.0390929710071,196.27848862304663,0.9806984066963196,0,1
56,6,805.3480299765197,335.96519147767685,314.59776344318027,138.45157029520666,0.8213502764701843,0,1
56,8,299.76080425021166,326.89732791639494,203.20000997217863,92.69889086039748,0.893586277961731,0,1
57,2,-12.14318006169151,328.6968998711765,388.00601370826644,210.17776540090713,0.9367408752441406,0,1
57,4,446.1157984698251,339.8672169912417,439.33143129101217,195.47346672537833,0.9828087687492371,0,1
57,6,799.347403708241,335.7353030675917,313.06528307667725,138.06713583433717,0.8391924500465393,0,1
57,8,291.3582151580617,326.94588364231714,203.78735031598163,92.87061544529023,0.8470553755760193,0,1
58,2,-17.17524632334792,328.71977827463724,394.59705084239874,215.71784227756496,0.9260942339897156,0,1
58,4,445.5975414933149,338.1336367408646,447.255738596127,199.35323865970818,0.9844996929168701,0,1
58,6,797.461526899617,335.89316044245913,311.11673700537386,137.57948628043331,0.89568692445755,0,1
58,8,286.3207084548345,326.8530957342867,206.33748017429218,93.45066451420747,0.8807735443115234,0,1
59,2,-10.114408914787475,335.76855465969805,373.3900942202643,204.35759192277007,0.8893377184867859,0,1
59,4,446.23772042766575,336.76310472720354,454.5142860843145,203.04138757928624,0.9844284057617188,0,1
59,6,790.2592829390746,335.67937592440205,312.19505102604523,138.26412122915139,0.8947640657424927,0,1
59,8,279.81617412407786,326.10736751057976,210.65591398843634,95.09592753545745,0.8408904671669006,0,1
60,2,-11.116246044728399,340.04937965382385,368.30191367960543,202.8854015395293,0.8419033288955688,0,1
60,4,448.26035632722335,336.6641830174058,455.6328701208792,203.84154606080756,0.9832974672317505,0,1
60,6,786.8947910600027,334.92212858995447,313.4710781320616,139.38530483166645,0.8937456011772156,0,1
60,8,275.9955649900394,327.1844313307789,209.8538674753037,94.58842945869222,0.8875925540924072,0,1
61,2,-7.2970999134338115,341.36095399517205,356.6738299561724,196.84199014874235,0.9258630275726318,0,1
61,4,452.1526945034291,337.3619661936196,455.03093828291,203.62206641444433,0.9801060557365417,0,1
61,6,787.0393562073878,334.65882786140094,311.666438417587,139.4308464459614,0.8225952982902527,0,1
61,8,267.22764937929037,326.88639195289096,212.93687943812515,96.04381853492725,0.8718010187149048,0,1
62,2,-7.596588679285816,344.903523446466,351.35942965077567,194.39418573573403,0.5842495560646057,0,1
62,4,455.26262392020533,337.5794923963722,462.238911640691,207.15665534726958,0.9746497869491577,0,1
62,6,781.4546738583244,334.3432473147302,310.68147524571475,139.41717087493853,0.8686675429344177,0,1
62,8,262.0456889659871,327.62941744809507,210.77019502741737,95.1523320754015,0.9070504903793335,0,1
63,2,-12.832103962146306,340.1727954761452,358.755881250492,199.95713809015626,0.9329977631568909,0,1
63,4,462.09123362010166,339.649841941829,460.16957128621016,206.11963479259668,0.9816939234733582,0,1
63,6,781.6910199964685,333.54009616265256,305.6211538729958,137.38303259021416,0.8585395812988281,0,1
63,8,257.60712965983504,328.389706322922,210.0610444609638,94.94633332505438,0.9420862197875977,0,1
64,2,-14.351375317057432,339.5324085101239,354.8385609969683,198.97082147540306,0.8298932909965515,0,1
64,4,466.01336543607334,340.07265751214743,463.1819314649921,207.4240452255008,0.9825698733329773,0,1
64,6,776.0465690304372,333.39117786314125,309.8878793880808,140.33108560882948,0.8309839963912964,0,1
64,8,253.28494289514043,328.52725600567277,209.84245224301472,94.93756510414337,0.9315065741539001,0,1
64,9,129.0378544996317,327.64665527343755,157.5596425632366,81.66151123046875,0.4108881950378418,0,1
65,2,-11.185976129836092,344.3613475683451,346.2578426944546,194.83182592657073,0.6681452393531799,0,1
65,4,471.39775624496065,342.62129452283915,462.38466075858014,206.775177861698,0.9749671816825867,0,1
65,6,774.4984071298511,334.8726804022315,304.4220968578068,138.4491968425098,0.7619209289550781,0,1
65,8,250.96794067721794,328.950958889989,209.18820146459893,94.40608390985587,0.9440792798995972,0,1
66,2,-16.589574072464103,340.1134490218922,350.6807458653367,199.17847458010885,0.7404109835624695,0,1
66,4,477.7376721535969,344.78822697117835,459.1289565603823,204.72346101001725,0.9734391570091248,0,1
66,6,774.9818379030014,335.9940086033156,300.2054308717346,137.33034196353876,0.7890021800994873,0,1
66,8,244.36551421095535,328.8746321350617,209.9179207825096,94.80565092212201,0.9493153691291809,0,1
67,2,-17.29132524150424,341.53008188122345,349.7494659612168,200.8135292142504,0.747107207775116,0,1
67,4,483.58666549058785,346.1950736199839,457.38373609471313,203.15536224148303,0.9758778810501099,0,1
67,6,770.9361808484603,335.54211366361596,301.5479361552909,138.62693167294216,0.6617647409439087,0,1
67,8,239.47724451738475,328.9758893840399,209.44128975552306,94.56167711379196,0.9470654726028442,0,1
67,3,479.62482082159715,340.79764584948896,203.04652276078815,88.85212515042221,0.4188764691352844,0,1
68,2,-12.388941598009097,347.676996573066,339.23098682018525,196.4811637466954,0.6675280928611755,0,1
68,4,487.6977201508197,346.6027394632039,459.9154266135531,203.59700413893245,0.9689165353775024,0,1
68,6,770.2939285781503,337.4213402187745,294.1191265152343,135.98704816567752,0.5982480049133301,0,1
68,8,233.45395265112182,328.41123969669286,212.01408632832985,95.76716278735383,0.9405638575553894,0,1
68,3,471.10961773593823,340.4555142752297,209.21754930713965,90.05229895860066,0.5657760500907898,0,1
69,2,-8.725074929524482,351.92048066318335,326.38731666339635,190.71238593641397,0.5903639793395996,0,1
69,4,492.59042158867203,347.84405197472086,465.1625699077385,205.7006205694318,0.9640060663223267,0,1
69,6,768.3074901858722,336.89167671032254,295.1362297525338,137.44143415131035,0.5569607615470886,0,1
69,8,228.5257612627019,328.118920558497,212.590423542085,95.76723608307051,0.9011934399604797,0,1
69,3,468.1043988529782,340.99732019404905,211.38031373193846,89.43253366474303,0.5639877319335938,0,1
70,2,-5.107225198825915,354.54387070070976,317.1688063466211,186.9544840860586,0.5674956440925598,0,1
70,4,499.1748694375198,348.28043782564646,470.31563623298155,207.47201434854023,0.9755725860595703,0,1
70,6,761.3202809898476,338.68537839393105,295.82630060513884,138.53838010655343,0.557610809803009,0,1
70,8,224.12074271581298,328.84153802929063,210.05312948577318,94.492175140054,0.9259612560272217,0,1
70,3,463.9174627444499,340.517392489832,218.81154160122932,91.4944896426498,0.624207079410553,0,1
71,2,-11.64791009219914,348.6049687358696,323.3852923174679,192.73508473435086,0.5045814514160156,0,1
71,4,502.91506676417464,349.9054495447991,476.6709224764056,210.0034620334357,0.963690996170044,0,1
71,6,764.0499546513662,338.96447188137665,285.66720935074267,134.3213872253114,0.5324465036392212,0,1
71,8,221.71545913267812,328.4952327982192,210.12569216537148,94.57644544703705,0.9450134038925171,0,1
71,3,453.5569999509098,339.9852920950767,220.97860605910702,92.37668466286507,0.7266629934310913,0,1
72,2,-22.44999751024895,340.24902037421987,341.5092185436344,207.3590985731309,0.6971924901008606,0,1
72,4,510.22854471451706,349.4713261295956,477.6767724762283,209.64664997161134,0.9643880724906921,0,1
72,8,217.40472220820402,327.95499876655845,212.4442586396331,95.81776330267486,0.9504948854446411,0,1
72,3,447.33071262841554,338.9133330771069,226.63677335270768,94.92411161394807,0.689328670501709,0,1
73,2,-21.941557232763103,343.6736582270636,333.91989460949833,205.49432239785853,0.7250303626060486,0,1
73,4,514.5227106025646,348.1510856964714,482.4708385350448,211.35173813486446,0.9618899822235107,0,1
73,8,213.95334458638348,327.91195811567553,211.5032196761183,95.19954634175444,0.9371469020843506,0,1
73,3,441.7464719847817,338.22304769454155,229.89008889312143,96.34036454492538,0.7202665209770203,0,1
74,2,-26.17362291659964,342.5927702719862,334.896615783308,209.53370314443484,0.7350725531578064,0,1
74,4,519.4526555484983,348.379407466199,489.5225437771204,214.3567912862117,0.9640668630599976,0,1
74,8,208.39767762495615,327.2760793226697,213.58794707013536,96.31643386056078,0.9470782279968262,0,1
74,3,439.4326353105031,337.77489595027794,232.08468192802349,97.28269858733205,0.677932858467102,0,1
75,2,-15.484675124859109,353.2375543276255,310.52369762969494,195.66780917732868,0.538219690322876,0,1
75,4,524.7094322163821,347.7686235133964,496.6603020634625,217.36648429301266,0.9702531695365906,0,1
